Num_Acc,senc,catv,occutc,obs,obsm,choc,manv,num_veh
200500020249,0,07,000,00,9,1,23,A01
200500020249,0,01,000,00,2,3,21,B01
200500020250,0,07,000,00,1,3,01,A01
200500020251,0,04,000,00,0,0,13,A01
200500020252,0,04,000,00,2,8,13,A01
200500020252,0,07,000,00,2,3,23,B01
200500020253,0,07,000,00,2,3,10,A01
200500020253,0,07,000,00,2,1,21,B01
200500020254,0,07,000,01,0,7,14,A01
200500020255,0,07,000,08,0,8,14,A01
200500020256,0,05,000,00,2,1,01,B01
200500020256,0,07,000,00,0,0,21,A01
200500020257,0,07,000,00,2,3,20,A01
200500020257,0,07,000,01,2,1,01,B01
200500020258,0,07,000,00,0,0,00,A01
200500020258,0,07,000,01,0,2,14,B01
200500020259,0,07,000,00,2,4,23,A01
200500020259,0,02,000,00,2,1,21,B01
200500020260,0,02,000,00,2,5,00,B01
200500020260,0,07,000,00,2,1,01,A01
200500020261,0,07,000,06,0,1,01,A01
200500020262,0,07,000,00,2,2,10,A01
200500020262,0,07,000,00,2,1,01,B01
200500020263,0,07,000,06,0,1,01,A01
200500020264,0,02,000,00,0,1,01,B01
200500020264,0,07,000,00,0,1,23,C01
200500020264,0,10,000,00,2,3,15,A01
200500020265,0,07,000,00,2,5,15,A01
200500020265,0,07,000,00,2,2,01,B01
200500020266,0,07,000,00,2,8,09,A01
200500020266,0,07,000,00,2,1,01,B01
200500020267,0,07,000,08,0,8,01,A01
200500020268,0,05,000,00,2,5,01,A01
200500020268,0,07,000,00,2,5,01,B01
200500020268,1,07,000,00,2,0,01,C01
200500020269,0,01,000,00,2,2,01,A01
200500020269,0,07,000,00,2,6,01,B01
200500020270,0,05,000,00,2,7,17,A01
200500020270,0,07,000,00,2,2,15,B01
200500020271,0,07,000,02,0,1,01,A01
200500020272,0,07,000,00,2,1,15,A01
200500020272,0,05,000,00,2,8,01,B01
200500020273,0,07,000,00,2,4,15,A01
200500020273,0,05,000,00,2,1,01,B01
200500020274,0,07,000,00,1,1,01,A01
200500020275,0,07,000,00,2,2,10,A01
200500020275,0,05,000,00,2,1,01,B01
200500020276,0,07,000,00,1,1,01,A01
200500020277,0,07,000,00,2,8,10,A01
200500020277,0,05,000,00,2,1,17,B01
200500020277,0,07,000,00,2,6,23,C01
200500020278,0,05,000,00,0,6,02,A01
200500020278,1,07,000,00,2,7,02,B01
200500020279,0,07,000,03,2,1,02,A01
200500020279,0,07,000,00,2,4,02,B01
200500020279,0,07,000,00,2,1,02,C01
200500020280,0,07,000,00,1,1,00,A01
200500020281,0,07,000,00,1,2,02,A01
200500020282,0,07,000,00,1,2,19,B01
200500020282,0,07,000,00,2,8,16,A01
200500020283,0,07,000,00,2,1,02,A01
200500020283,0,07,000,00,2,1,15,B01
200500020284,0,07,000,00,0,1,19,B01
200500020284,0,02,000,00,0,7,15,A01
200500020285,0,07,000,00,1,2,01,A01
200500020286,0,07,000,00,2,2,15,A01
200500020286,0,01,000,00,2,1,21,B01
200500020287,0,07,000,00,2,3,15,A01
200500020287,0,07,000,00,2,3,01,B01
200500020288,0,02,000,00,2,7,01,A01
200500020288,0,07,000,00,2,1,15,B01
200500020289,0,07,000,00,1,1,01,A01
200500020290,0,07,000,00,1,2,16,A01
200500020291,0,07,000,00,9,6,01,B01
200500020291,0,07,000,00,2,1,01,A01
200500020291,0,02,000,00,2,3,23,C01
200500020292,0,02,000,00,2,1,01,A01
200500020292,0,07,000,00,9,2,15,B01
200500020293,0,07,000,00,2,6,09,A01
200500020293,0,02,000,00,2,1,21,B01
200500020294,0,10,000,00,2,1,01,A01
200500020294,0,07,000,01,2,3,15,B01
200500020295,0,07,000,00,9,3,15,A01
200500020295,0,05,000,00,2,1,01,B01
200500020296,0,07,000,13,0,1,13,A01
200500020297,0,07,000,00,2,2,02,A01
200500020297,0,07,000,00,0,6,02,B01
200500020297,0,07,000,09,2,3,21,C01
200500020298,0,07,000,00,2,1,02,A01
200500020298,0,07,000,00,2,1,13,B01
200500020299,0,07,000,00,1,1,01,A01
200500020300,0,07,000,08,0,1,01,A01
200500020301,0,07,000,02,0,3,18,A01
200500020302,0,07,000,00,0,3,15,A01
200500020302,0,05,000,00,0,1,17,B01
200500020303,0,07,000,06,0,1,01,A01
200500020304,0,07,000,00,1,2,01,A01
200500020305,0,02,000,00,2,6,17,A01
200500020305,0,07,000,00,2,6,15,B01
200500020306,0,07,000,00,2,3,01,A01
200500020306,0,07,000,00,2,2,15,B01
200500020307,0,01,000,00,2,1,01,A01
200500020307,0,07,000,00,2,2,01,B01
200500020308,0,05,000,00,2,1,17,A01
200500020308,0,07,000,00,2,6,15,B01
200500020309,0,07,000,00,1,3,01,A01
200500020310,0,07,000,00,2,2,16,A01
200500020310,0,02,000,00,2,1,01,B01
200500020311,0,12,000,00,2,0,01,A01
200500020311,0,05,000,00,2,1,01,B01
200500020312,0,07,000,08,0,1,01,A01
200500020313,0,02,000,00,2,1,18,A01
200500020313,0,07,000,00,2,2,16,B01
200500020314,0,07,000,00,1,1,01,A01
200500020315,0,02,000,00,1,3,01,A01
200500020316,0,02,000,00,2,3,13,A01
200500020316,0,07,000,00,9,6,10,B01
200500020317,0,07,000,08,0,1,01,A01
200500020318,0,02,000,00,0,0,01,A01
200500020319,0,02,000,00,2,4,14,A01
200500020319,0,07,000,00,1,1,01,B01
200500020320,0,07,000,02,0,1,16,A01
200500020321,0,07,000,00,2,1,13,A01
200500020321,0,07,000,00,2,1,01,B01
200500020322,2,07,000,00,2,1,01,A01
200500020322,0,07,000,00,2,4,01,B01
200500020323,0,05,000,00,2,3,18,A01
200500020323,0,07,000,00,2,5,01,B01
200500020324,0,07,000,00,1,2,01,A01
200500020325,0,02,000,00,2,1,01,A01
200500020325,0,07,000,00,2,6,01,B01
200500020326,0,07,000,00,0,2,15,A01
200500020326,0,02,000,00,2,1,01,B01
200500020327,0,07,000,00,1,1,01,A01
200500020328,0,18,001,00,1,3,01,A01
200500020329,0,07,000,00,0,6,04,A01
200500020329,0,02,000,00,2,1,01,B01
200500020330,0,07,000,00,1,1,01,A01
200500020331,0,05,000,00,2,1,17,A01
200500020331,0,16,000,00,2,4,15,B01
200500020332,0,07,000,00,1,1,01,A01
200500020333,0,14,000,00,1,2,01,A01
200500020334,0,07,000,00,2,1,13,A01
200500020334,0,07,000,00,2,2,01,B01
200500020335,0,07,000,04,0,3,17,A01
200500020336,0,07,000,00,2,1,02,A01
200500020336,0,07,000,00,2,4,02,B01
200500020337,0,01,000,00,1,1,01,A01
200500020338,0,07,000,06,0,1,14,A01
200500020339,0,02,000,12,0,8,14,A01
200500020340,0,07,000,00,2,1,02,A01
200500020340,0,07,000,00,0,4,15,B01
200500020340,0,07,000,00,2,4,02,C01
200500020341,0,07,000,00,1,3,01,A01
200500020342,0,07,000,00,1,2,01,A01
200500020343,0,02,000,00,2,1,01,A01
200500020343,0,07,000,00,2,2,15,B01
200500020344,0,07,000,00,2,1,01,A01
200500020344,0,07,000,00,2,4,01,B01
200500020345,0,07,000,00,2,1,01,A01
200500020345,0,07,000,00,2,8,01,B01
200500020346,0,07,000,16,0,1,14,A01
200500020347,0,10,000,00,2,1,01,A01
200500020347,0,07,000,00,2,4,01,B01
200500020348,0,02,000,00,2,8,11,A01
200500020348,0,07,000,00,2,7,01,B01
200500020349,0,04,000,00,2,1,01,A01
200500020349,0,07,000,00,2,4,01,B01
200500020350,0,05,000,00,2,1,01,A01
200500020350,0,10,000,00,2,4,23,B01
200500020351,0,18,010,00,2,1,16,A01
200500020351,0,07,000,00,2,4,16,B01
200500020351,0,07,000,00,2,4,16,C01
200500020352,0,14,000,00,2,2,14,A01
200500020352,0,07,000,00,2,8,01,B01
200500020353,0,05,000,00,2,1,13,A01
200500020353,0,14,000,00,2,1,01,B01
200500020354,0,07,000,00,2,1,19,A01
200500020354,0,02,000,00,2,7,01,B01
200500020355,0,07,000,00,2,1,15,A01
200500020355,0,07,000,00,2,1,01,B01
200500020355,0,07,000,01,2,1,23,C01
200500020356,0,02,000,12,0,1,01,A01
200500020357,0,02,000,00,2,1,01,A01
200500020357,0,07,000,00,2,4,23,B01
200500020358,0,07,000,07,0,9,01,A01
200500020359,0,07,000,00,1,2,01,A01
200500020360,0,07,000,00,2,3,17,A01
200500020360,0,05,000,00,2,8,17,B01
200500020360,0,07,000,00,0,0,23,C01
200500020361,0,07,000,00,2,4,09,A01
200500020361,0,02,000,00,2,3,01,B01
200500020362,0,07,000,00,1,1,01,A01
200500020363,0,07,000,00,2,5,01,A01
200500020363,0,05,000,00,2,1,01,B01
200500020364,0,07,000,08,0,1,01,A01
200500020365,0,07,000,00,2,1,01,A01
200500020365,0,07,000,00,2,4,02,B01
200500020366,0,07,000,00,2,4,01,A01
200500020366,0,05,000,00,2,1,01,B01
200500020367,0,07,000,00,2,8,13,A01
200500020367,0,05,000,00,2,7,15,B01
200500020368,0,07,000,00,2,2,01,A01
200500020368,0,02,000,00,2,3,01,B01
200500020369,0,01,000,00,2,1,01,A01
200500020369,0,07,000,00,2,1,01,B01
200500020370,0,02,000,00,2,1,01,A01
200500020370,0,07,000,00,2,5,01,B01
200500020371,0,07,000,00,2,1,01,B01
200500020371,0,07,000,00,2,2,01,A01
200500020372,0,07,000,00,2,1,01,A01
200500020372,0,07,000,00,2,4,01,B01
200500020373,0,07,000,00,2,3,01,A01
200500020373,0,07,000,00,2,3,01,B01
200500020374,0,02,000,00,0,0,00,A01
200500020375,0,05,000,00,2,1,01,A01
200500020375,0,07,000,00,2,4,01,B01
200500020375,0,07,000,00,0,0,01,C01
200500020376,0,07,000,00,2,1,01,A01
200500020376,0,07,000,00,2,4,01,B01
200500020377,0,07,000,00,2,3,16,A01
200500020377,0,07,000,00,2,1,01,B01
200500020377,0,07,000,00,0,0,24,C01
200500020378,0,07,000,00,2,2,17,A01
200500020378,0,02,000,00,2,8,17,B01
200500020379,0,07,000,00,2,1,15,A01
200500020379,0,07,000,00,2,8,01,B01
200500020380,0,07,000,00,2,7,15,A01
200500020380,0,05,000,00,2,1,01,B01
200500020381,0,07,000,00,2,8,24,A01
200500020381,0,01,000,01,0,1,01,B01
200500020382,0,07,000,00,2,1,01,A01
200500020382,0,07,000,00,2,4,01,B01
200500020383,0,07,000,00,2,2,01,A01
200500020383,0,05,000,00,2,3,01,B01
200500020384,0,02,000,00,2,1,01,B01
200500020384,0,07,000,00,2,3,16,A01
200500020385,0,01,000,00,2,8,11,A01
200500020385,0,07,000,00,2,1,01,B01
200500020386,0,07,000,00,2,1,01,A01
200500020386,0,05,000,00,2,4,01,B01
200500020387,0,07,000,06,0,1,01,A01
200500020388,0,14,000,00,2,1,01,A01
200500020388,0,07,000,00,0,4,23,B01
200500020389,0,02,000,00,2,1,17,A01
200500020389,0,07,000,00,2,8,15,B01
200500020390,0,07,000,00,1,7,01,A01
200500020391,0,07,000,00,2,8,01,B01
200500020391,0,07,000,00,2,1,15,A01
200500020392,0,02,000,00,2,1,01,A01
200500020392,0,07,000,00,2,2,16,B01
200500020393,0,07,000,00,2,1,07,A01
200500020393,0,07,000,01,0,2,01,B01
200500020394,0,03,000,00,2,1,01,A01
200500020394,0,07,000,00,2,4,15,B01
200500020395,0,07,000,00,1,4,04,A01
200500020396,0,07,000,00,2,1,01,A01
200500020396,0,07,000,00,2,4,15,B01
200500020397,0,02,000,00,2,0,20,A01
200500020397,0,02,000,00,2,1,01,B01
200500020398,0,02,000,00,2,0,01,B01
200500020399,0,02,000,00,2,1,02,A01
200500020399,0,07,000,00,2,5,02,B01
200500020400,0,07,000,06,0,1,15,A01
200500020401,0,07,000,00,2,1,02,A01
200500020401,0,07,000,00,2,4,02,B01
200500020402,0,07,000,00,0,3,15,A01
200500020403,0,05,000,00,2,1,02,A01
200500020403,0,07,000,00,2,5,23,B01
200500020404,0,07,000,00,2,1,01,A01
200500020404,0,04,000,00,0,4,01,B01
200500020405,0,02,000,00,0,7,01,A01
200500020406,0,07,000,00,2,8,15,A01
200500020406,0,07,000,06,2,2,01,B01
200500020407,0,10,000,00,2,8,15,A01
200500020407,0,05,000,00,2,1,01,B01
200500020408,1,07,000,00,2,1,02,A01
200500020408,0,07,000,00,0,6,02,B01
200500020409,0,07,000,00,2,7,15,A01
200500020409,0,07,000,00,2,2,21,B01
200500020410,0,07,000,00,2,0,02,A01
200500020410,0,01,000,00,2,4,02,B01
200500020411,0,07,000,00,9,4,04,A01
200500020411,0,02,000,00,2,1,19,B01
200500020412,0,07,000,00,2,7,15,A01
200500020412,0,02,000,00,2,8,21,B01
200500020413,0,02,000,00,2,2,16,B01
200500020413,0,07,000,00,9,3,02,A01
200500020414,0,07,000,00,1,8,13,A01
200500020415,0,07,000,00,2,3,15,A01
200500020415,0,02,000,00,2,1,17,B01
200500020416,0,02,000,00,2,1,05,A01
200500020416,0,07,000,00,2,1,01,B01
200500020417,0,07,000,00,2,1,02,A01
200500020417,0,07,000,00,2,4,02,B01
200500020417,0,07,000,00,2,4,02,C01
200500020418,0,07,000,00,2,1,01,A01
200500020418,0,07,000,00,2,8,01,B01
200500020419,0,05,000,00,0,0,01,B01
200500020419,1,07,000,00,0,0,16,A01
200500020420,0,07,000,00,2,1,01,B01
200500020420,0,02,000,00,2,1,01,A01
200500020421,0,07,000,00,2,1,01,A01
200500020421,0,07,000,00,2,8,01,B01
200500020421,0,07,000,00,2,1,01,C01
200500020422,0,07,000,00,2,1,15,A01
200500020422,0,07,000,00,2,1,01,B01
200500020423,0,07,000,09,0,1,01,A01
200500020424,0,07,000,01,0,2,01,A01
200500020425,0,02,000,00,2,2,17,A01
200500020425,0,07,000,00,2,8,15,B01
200500020426,0,02,000,00,2,1,17,A01
200500020426,0,07,000,00,2,3,15,B01
200500020427,0,07,000,00,1,1,01,A01
200500020428,0,07,000,00,2,4,04,A01
200500020428,0,01,000,00,2,1,01,B01
200500020429,0,01,000,00,2,1,01,A01
200500020429,0,07,000,00,2,1,16,B01
200500020430,0,01,000,00,2,8,01,A01
200500020430,1,07,000,00,2,7,17,B01
200500020431,0,07,000,00,2,1,01,A01
200500020431,0,01,000,00,2,1,19,B01
200500020432,0,02,000,00,2,1,17,A01
200500020432,0,07,000,00,2,3,15,B01
200500020433,0,02,000,00,2,3,15,A01
200500020433,0,02,000,00,2,1,01,B01
200500020434,0,07,000,00,2,5,13,A01
200500020434,0,07,000,00,2,3,01,B01
200500020434,0,07,000,00,2,1,01,C01
200500020435,0,05,000,00,2,1,01,A01
200500020435,0,07,000,00,2,8,10,B01
200500020436,0,07,000,00,2,2,13,A01
200500020436,0,07,000,00,2,1,01,B01
200500020437,0,07,000,14,2,1,15,A01
200500020437,0,07,000,00,2,3,01,B01
200500020437,0,07,000,00,2,2,01,C01
200500020438,0,07,000,00,1,2,01,A01
200500020439,0,05,000,16,0,3,13,A01
200500020440,0,07,000,00,2,1,15,A01
200500020440,0,02,000,00,2,1,01,B01
200500020441,0,02,000,00,0,1,17,A01
200500020441,0,07,000,00,0,0,15,B01
200500020442,1,07,000,00,0,0,15,A01
200500020443,0,02,000,00,2,1,02,A01
200500020443,0,07,000,01,0,5,02,B01
200500020444,0,07,000,00,2,2,15,A01
200500020444,0,01,000,00,2,1,01,B01
200500020445,0,02,000,00,0,7,01,A01
200500020446,0,07,000,00,2,1,01,B01
200500020446,0,07,000,00,2,3,15,A01
200500020447,0,07,000,00,2,1,02,A01
200500020447,0,07,000,00,2,4,23,B01
200500020447,0,07,000,00,0,4,23,C01
200500020448,0,10,000,00,2,3,15,A01
200500020448,0,02,000,00,2,1,01,B01
200500020449,0,07,000,00,2,8,01,B01
200500020449,0,07,000,00,2,1,15,A01
200500020450,0,07,000,00,2,1,05,A01
200500020450,0,07,000,00,2,1,01,B01
200500020451,0,02,000,00,2,1,02,A01
200500020451,0,10,000,00,0,6,02,B01
200500020452,0,07,000,07,0,1,01,A01
200500020453,0,07,000,00,2,1,01,A01
200500020453,0,02,000,00,2,8,15,B01
200500020454,0,14,000,00,2,7,17,A01
200500020454,0,01,000,00,2,8,02,B01
200500020455,0,10,000,00,1,1,01,A01
200500020456,0,07,000,00,2,3,09,A01
200500020456,0,02,000,00,2,7,21,B01
200500020457,0,07,000,00,2,3,01,A01
200500020457,0,02,000,00,2,2,01,B01
200500020458,1,07,000,00,2,1,02,A01
200500020458,0,07,000,00,2,4,02,B01
200500020458,0,07,000,00,2,4,02,C01
200500020459,1,05,000,00,1,2,21,A01
200500020460,0,02,000,00,2,7,01,B01
200500020460,0,07,000,00,2,1,20,A01
200500020461,0,07,000,00,2,1,09,A01
200500020461,0,01,000,00,2,1,05,B01
200500020462,0,07,000,00,2,1,02,A01
200500020462,0,07,000,00,2,4,23,B01
200500020463,0,07,000,00,2,1,01,B01
200500020463,0,07,000,00,2,1,15,A01
200500020464,0,10,000,05,0,9,01,A01
200500020465,0,04,000,00,2,1,17,A01
200500020465,0,07,000,00,2,6,15,B01
200500020466,0,10,000,00,2,2,01,A01
200500020466,0,07,000,00,2,1,01,B01
200500020467,0,07,000,00,1,1,01,A01
200500020468,0,07,000,14,0,1,02,A01
200500020468,0,07,000,00,0,4,23,B01
200500020469,0,07,000,00,2,8,01,A01
200500020469,0,07,000,00,2,1,01,B01
200500020470,0,07,000,00,1,1,01,A01
200500020471,0,07,000,02,0,1,13,A01
200500020472,0,07,000,00,2,3,24,A01
200500020472,0,01,000,01,0,1,01,B01
200500020473,0,07,000,00,1,1,01,A01
200500020474,0,07,000,00,2,1,01,B01
200500020474,0,01,000,00,2,8,19,A01
200500020475,0,07,000,00,1,3,01,A01
200500020476,0,07,000,00,1,2,01,A01
200500020477,0,07,000,00,2,3,22,A01
200500020477,0,01,000,00,2,1,01,B01
200500020478,0,07,000,00,2,3,15,A01
200500020478,0,01,000,00,2,8,01,B01
200500020479,0,07,000,00,2,3,15,A01
200500020479,0,04,000,00,2,1,01,B01
200500020480,0,02,000,00,2,1,01,A01
200500020480,0,07,000,00,2,2,23,B01
200500020481,0,02,000,00,2,2,01,B01
200500020481,0,07,000,00,2,3,19,A01
200500020482,0,07,000,00,1,1,01,A01
200500020483,0,02,000,00,2,1,16,A01
200500020483,0,07,000,00,2,2,15,B01
200500020484,0,07,000,00,2,5,15,A01
200500020484,0,05,000,00,2,1,01,B01
200500020485,0,07,000,00,2,4,09,A01
200500020485,0,02,000,00,2,1,01,B01
200500020486,0,01,000,00,9,1,01,A01
200500020487,0,07,000,00,2,1,15,A01
200500020487,0,01,000,00,2,1,01,B01
200500020488,0,07,000,00,2,1,01,B01
200500020488,0,07,000,03,2,2,01,A01
200500020489,0,05,000,14,0,1,02,A01
200500020489,0,07,000,00,0,4,23,B01
200500020490,0,07,000,00,2,1,16,A01
200500020490,0,01,000,00,2,8,19,B01
200500020491,0,07,000,00,2,2,15,A01
200500020491,0,07,000,00,2,1,01,B01
200500020492,0,10,000,00,1,1,01,A01
200500020493,0,07,000,00,2,1,01,A01
200500020493,0,01,000,00,2,7,19,B01
200500020494,0,05,000,00,2,1,17,B01
200500020494,0,07,000,00,2,1,15,A01
200500020495,0,07,000,00,2,1,16,B01
200500020495,0,07,000,00,2,3,15,A01
200500020496,0,07,000,15,0,1,14,A01
200500020497,0,07,000,00,2,2,15,A01
200500020497,0,05,000,00,2,1,01,B01
200500020498,0,07,000,00,2,2,01,A01
200500020498,0,07,000,00,2,3,01,B01
200500020499,0,07,000,00,1,2,01,A01
200500020500,0,07,000,00,2,8,15,A01
200500020500,0,15,000,00,2,3,01,B01
200500020501,0,07,000,00,2,1,15,A01
200500020501,0,07,000,00,2,3,01,B01
200500020502,0,07,000,01,2,1,14,A01
200500020502,0,07,000,00,2,1,23,B01
200500020503,0,10,000,00,2,4,15,A01
200500020503,0,02,000,00,2,2,01,B01
200500020504,0,07,000,00,1,1,01,A01
200500020505,0,07,000,00,1,1,01,A01
200500020506,0,02,000,00,2,2,17,A01
200500020506,0,07,000,00,2,3,15,B01
200500020507,0,01,000,00,2,1,01,A01
200500020507,0,07,000,00,2,2,16,B01
200500020508,0,05,000,00,2,1,17,A01
200500020508,0,01,000,00,2,8,19,B01
200500020509,0,07,000,00,2,2,02,A01
200500020509,0,01,000,00,2,4,02,B01
200500020510,0,01,000,00,2,1,19,A01
200500020510,0,07,000,00,2,5,01,B01
200500020511,0,07,000,01,0,1,01,A01
200500020512,0,07,000,00,2,0,11,A01
200500020512,0,05,000,00,2,1,01,B01
200500020513,0,07,000,00,2,8,20,A01
200500020513,0,02,000,00,2,1,01,B01
200500020514,0,07,000,00,2,8,10,A01
200500020514,0,05,000,00,2,1,01,B01
200500020515,0,07,000,00,2,1,01,A01
200500020515,0,07,000,01,2,4,23,B01
200500020515,0,07,000,00,2,4,23,C01
200500020516,0,07,000,00,1,3,15,A01
200500020517,0,07,000,00,2,3,11,A01
200500020517,0,02,000,00,2,1,01,B01
200500020518,0,07,000,00,1,3,05,A01
200500020519,0,07,000,00,2,6,01,A01
200500020519,0,05,000,00,2,1,01,B01
200500020520,0,07,000,00,1,7,21,A01
200500020521,0,07,000,00,2,2,15,A01
200500020521,0,05,000,00,2,1,01,B01
200500020522,0,07,000,00,2,0,15,A01
200500020522,0,07,000,00,2,1,23,B01
200500020523,0,07,000,00,2,3,13,A01
200500020523,0,01,000,00,2,8,19,B01
200500020524,0,07,000,00,2,7,15,A01
200500020524,0,02,000,00,2,1,21,B01
200500020525,0,07,000,00,1,0,24,A01
200500020526,0,07,000,00,2,6,10,A01
200500020526,0,05,000,00,2,2,17,B01
200500020527,0,02,000,00,0,7,01,B01
200500020527,1,07,000,00,0,0,09,A01
200500020528,0,01,000,00,0,7,01,B01
200500020528,0,07,000,00,0,1,09,A01
200500020529,0,07,000,00,2,8,15,A01
200500020529,0,02,000,00,2,7,13,B01
200500020530,0,07,000,00,1,3,21,A01
200500020531,0,07,000,00,2,1,19,A01
200500020531,0,02,000,00,2,2,15,B01
200500020532,0,07,000,01,0,1,15,A01
200500020533,0,07,000,00,2,1,02,A01
200500020533,0,07,000,00,2,4,02,B01
200500020534,0,07,000,00,2,5,15,A01
200500020534,0,05,000,00,2,1,01,B01
200500020535,0,07,000,00,2,3,09,A01
200500020535,0,07,000,00,2,2,01,B01
200500020536,0,07,000,00,2,3,09,A01
200500020536,0,07,000,14,2,2,21,B01
200500020536,0,07,000,00,2,1,23,C01
200500020537,0,02,000,00,2,1,15,A01
200500020537,0,14,000,00,2,3,01,B01
200500020538,0,07,000,00,1,2,01,A01
200500020538,0,01,000,00,0,0,19,B01
200500020539,0,07,000,00,1,2,01,A01
200500020539,0,01,000,00,0,0,19,B01
200500020540,0,05,000,00,2,1,01,A01
200500020540,0,07,000,01,2,6,01,B01
200500020541,0,07,000,00,2,1,01,A01
200500020541,0,07,000,00,2,1,01,B01
200500020541,0,07,000,00,0,4,01,C01
200500020542,0,07,000,00,2,3,15,A01
200500020542,0,05,000,00,2,1,01,B01
200500020543,0,07,000,00,1,3,21,A01
200500020544,0,10,000,00,1,3,16,A01
200500020545,0,01,000,00,1,1,02,A01
200500020546,0,07,000,00,2,1,02,A01
200500020546,0,10,000,00,2,8,16,B01
200500020547,0,07,000,00,2,2,19,A01
200500020547,0,07,000,00,2,1,02,B01
200500020547,0,07,000,00,2,7,02,C01
200500020548,0,07,000,00,2,2,15,A01
200500020548,0,02,000,00,2,1,02,B01
200500020549,0,07,000,00,2,3,20,A01
200500020549,0,07,000,00,2,2,01,B01
200500020550,0,07,000,00,1,3,15,A01
200500020551,0,05,000,00,2,1,13,A01
200500020551,0,18,000,00,2,8,23,B01
200500020552,0,05,000,00,2,1,01,B01
200500020552,0,07,000,00,2,5,19,A01
200500020553,0,07,000,00,1,2,01,A01
200500020554,0,02,000,00,2,5,01,A01
200500020554,0,07,000,00,2,1,01,B01
200500020555,0,07,000,00,2,3,15,A01
200500020555,0,01,000,00,2,4,01,B01
200500020556,0,07,000,00,1,4,04,A01
200500020557,0,07,000,00,9,7,23,A01
200500020557,0,02,000,00,2,1,18,B01
200500020558,0,07,000,00,2,6,15,A01
200500020558,0,02,000,00,2,7,01,B01
200500020559,0,07,000,00,2,4,04,A01
200500020559,0,07,000,00,2,1,01,B01
200500020560,0,07,000,08,2,1,01,A01
200500020560,0,07,000,08,2,3,01,B01
200500020561,0,07,000,00,2,1,15,A01
200500020561,0,05,000,00,2,8,01,B01
200500020562,0,07,000,00,2,1,05,A01
200500020562,0,07,000,00,2,1,01,B01
200500020563,0,07,000,08,0,1,16,A01
200500020564,0,07,000,00,2,1,01,B01
200500020564,0,07,000,00,2,8,19,A01
200500020565,0,05,000,00,2,1,01,A01
200500020565,0,07,000,00,2,6,01,B01
200500020566,0,07,000,00,2,1,01,A01
200500020566,0,07,000,00,2,4,02,B01
200500020566,0,07,000,00,2,4,02,C01
200500020567,0,07,000,13,0,2,01,A01
200500020568,0,01,000,00,2,2,01,B01
200500020568,0,07,000,00,2,3,15,A01
200500020569,0,02,000,00,2,1,01,B01
200500020569,0,07,000,00,2,3,19,A01
200500020570,0,07,000,00,2,1,02,A01
200500020570,0,07,000,00,0,3,15,B01
200500020571,0,07,000,00,2,3,15,A01
200500020571,0,05,000,00,2,1,17,B01
200500020572,0,05,000,00,2,1,17,A01
200500020572,0,07,000,00,2,2,23,B01
200500020573,0,07,000,00,2,2,15,A01
200500020573,0,07,000,00,2,1,01,B01
200500020574,0,07,000,13,0,1,01,A01
200500020575,0,07,000,00,2,5,15,A01
200500020575,0,07,000,00,2,2,01,B01
200500020576,1,07,000,00,0,0,01,A01
200500020576,0,01,000,00,2,4,01,B01
200500020577,0,02,000,12,0,1,01,A01
200500020578,0,07,000,00,2,1,01,A01
200500020578,0,07,000,00,5,1,01,B01
200500020579,0,07,000,00,1,2,01,A01
200500020580,0,02,000,00,2,1,01,A01
200500020580,0,07,000,00,2,4,01,B01
200500020581,0,02,000,00,0,0,01,A01
200500020582,0,05,000,14,0,1,17,A01
200500020583,0,02,000,00,2,1,21,A01
200500020584,0,07,000,00,0,7,01,A01
200500020584,0,02,000,00,2,1,01,B01
200500020585,0,02,000,00,2,3,02,B01
200500020585,1,07,000,16,2,4,02,A01
200500020586,0,02,000,11,0,0,21,A01
200500020587,0,07,000,03,1,2,01,A01
200500020588,0,07,000,00,2,3,01,B01
200500020588,0,07,000,00,2,1,01,A01
200500020589,0,07,000,00,1,2,01,A01
200500020590,0,05,000,00,2,6,21,A01
200500020590,0,07,000,00,2,3,01,B01
200500020590,0,07,000,00,0,0,01,C01
200500020591,0,07,000,00,1,1,01,A01
200500020592,0,07,000,00,2,1,01,A01
200500020592,0,07,000,00,0,8,01,B01
200500020593,0,07,000,00,2,1,15,A01
200500020593,0,07,000,00,0,8,01,B01
200500020594,0,07,000,00,0,7,01,B01
200500020594,0,07,000,00,2,1,15,A01
200500020595,0,07,000,09,0,1,01,A01
200500020596,0,07,000,00,2,2,01,A01
200500020596,0,07,000,00,0,6,23,B01
200500020597,0,07,000,00,2,1,01,B01
200500020597,0,07,000,00,0,8,15,A01
200500020598,0,07,000,00,2,3,10,A01
200500020598,0,02,000,00,0,1,01,B01
200500020599,0,07,000,00,2,1,15,A01
200500020599,0,05,000,00,0,1,01,B01
200500020600,0,07,000,01,2,3,01,A01
200500020600,0,07,000,00,0,2,01,B01
200500020601,0,02,000,00,2,8,01,A01
200500020601,0,07,000,00,0,2,16,B01
200500020602,0,07,000,00,1,2,01,A01
200500020603,0,07,000,00,2,2,22,A01
200500020603,0,02,000,00,0,4,01,B01
200500020604,0,05,000,00,2,8,10,A01
200500020604,0,05,000,00,0,1,01,B01
200500020605,0,01,000,00,0,4,09,A01
200500020605,0,02,000,00,9,1,01,B01
200500020606,0,05,000,01,1,1,01,A01
200500020607,0,07,000,00,2,3,09,A01
