Num_Acc,senc,catv,occutc,obs,obsm,choc,manv,num_veh
200600000298,0,01,000,00,2,1,01,B01
200600000299,0,02,000,00,1,1,01,A01
200600000300,0,07,000,00,2,3,01,A01
200600000300,0,14,000,03,2,3,01,B01
200600000300,0,07,000,00,2,2,01,C01
200600000301,0,07,000,00,1,3,01,A01
200600000302,0,02,000,09,2,3,01,B01
200600000302,0,07,000,00,2,2,15,A01
200600000303,0,07,000,00,2,3,15,A01
200600000303,0,05,000,00,2,6,01,B01
200600000304,0,02,000,00,2,1,09,A01
200600000304,0,07,000,00,2,4,04,B01
200600000305,0,07,000,00,2,3,10,A01
200600000305,0,02,000,00,2,3,17,B01
200600000306,0,04,000,00,1,1,01,A01
200600000307,0,07,000,00,2,4,01,A01
200600000307,0,07,000,00,2,4,15,B01
200600000307,0,07,000,00,2,3,01,C01
200600000308,0,07,000,00,2,7,12,A01
200600000308,0,05,000,00,2,1,07,B01
200600000309,0,07,000,00,1,3,13,A01
200600000310,0,07,000,00,1,1,01,A01
200600000311,0,07,000,00,2,1,09,A01
200600000311,0,07,000,00,2,7,01,B01
200600000312,0,07,000,00,2,1,15,A01
200600000312,0,02,000,00,2,8,01,B01
200600000313,0,07,000,00,2,2,02,B01
200600000313,0,07,000,00,2,1,19,A01
200600000314,0,07,000,00,2,1,17,A01
200600000314,0,01,000,00,2,8,15,B01
200600000315,0,07,000,02,0,1,13,A01
200600000316,0,07,000,00,2,1,01,B01
200600000316,0,07,000,00,2,7,19,A01
200600000317,0,07,000,00,2,3,13,A01
200600000317,0,07,000,00,2,3,00,B01
200600000318,0,07,000,00,1,3,01,A01
200600000319,0,07,000,04,0,9,16,A01
200600000320,0,07,000,02,0,1,14,A01
200600000321,0,02,000,00,2,2,10,A01
200600000321,0,07,000,00,2,1,01,B01
200600000322,0,07,000,00,2,1,01,A01
200600000322,0,07,000,00,2,8,01,B01
200600000323,0,07,000,02,0,9,01,A01
200600000324,0,07,000,00,1,1,00,A01
200600000325,0,07,000,00,1,1,15,B01
200600000326,0,07,000,00,1,2,01,A01
200600000327,0,07,000,00,0,5,15,B01
200600000327,0,04,000,00,2,1,21,A01
200600000328,0,07,000,00,2,3,15,A01
200600000328,0,10,000,00,2,1,01,B01
200600000329,0,07,000,00,2,1,01,B01
200600000329,0,10,000,00,2,3,09,A01
200600000330,0,07,000,00,2,2,01,B01
200600000330,0,07,000,00,2,3,16,A01
200600000331,0,07,000,00,2,1,02,A01
200600000331,0,07,000,00,0,4,23,B01
200600000331,0,07,000,00,2,4,23,C01
200600000332,0,07,000,00,0,0,00,A01
200600000332,0,05,000,00,0,0,00,B01
200600000333,0,17,000,00,0,0,00,A01
200600000334,1,07,000,00,1,0,00,A01
200600000335,1,07,000,00,2,1,02,A01
200600000335,0,07,000,00,2,4,02,B01
200600000335,0,07,000,00,2,4,02,C01
200600000336,0,07,000,00,2,1,05,A01
200600000336,0,18,002,00,2,1,01,B01
200600000337,2,07,000,00,2,3,00,A01
200600000337,0,18,000,00,2,2,00,B01
200600000338,1,07,000,00,0,0,00,A01
200600000338,0,07,000,00,2,2,01,B01
200600000339,0,07,000,00,2,1,13,A01
200600000339,0,07,000,00,2,1,01,B01
200600000340,1,07,000,00,1,1,00,A01
200600000341,1,07,000,00,2,0,00,A01
200600000341,0,07,000,00,2,0,00,B01
200600000342,1,02,000,00,0,0,00,A01
200600000343,0,05,000,00,0,0,01,A01
200600000344,0,07,000,00,0,0,00,B01
200600000344,0,07,000,00,0,0,00,A01
200600000345,0,07,000,00,2,2,15,A01
200600000345,0,04,000,00,2,1,01,B01
200600000346,0,07,000,00,1,0,01,A01
200600000347,1,04,000,00,1,2,02,A01
200600000348,0,07,000,06,0,1,00,A01
200600000349,0,07,000,00,2,4,01,B01
200600000349,0,07,000,00,2,1,02,A01
200600000350,0,07,000,00,0,5,12,A01
200600000350,0,18,002,00,2,2,02,B01
200600000351,0,07,000,00,0,0,00,B01
200600000351,0,07,000,00,0,0,00,A01
200600000352,0,07,000,00,1,1,02,A01
200600000353,0,07,000,00,1,2,01,A01
200600000354,0,05,000,00,2,1,02,A01
