Num_Acc,an,mois,jour,hrmn,lum,agg,int,atm,col,com,adr,gps,lat,long,dep
200800000166,8,1,15,1130,1,2,1,1,3,042,Cours des Quinconces,M,4279600,0059400,310
200800000167,8,1,9,900,1,1,1,1,1,072,,M,0000000,0000000,310
200800000168,8,1,28,30,3,1,1,1,6,124,,M,4313200,0091700,310
200800000169,8,1,7,730,3,1,1,1,6,589,,M,0000000,0000000,310
200800000170,8,1,19,1915,3,2,3,1,3,169,Chemin de Cugnol et CD16,M,0000000,0000000,310
200800000171,8,1,14,845,1,1,1,1,5,570,,M,4346700,0181500,310
200800000172,8,1,22,745,2,2,1,1,3,451,CARREFOUR CD1 - CD79,M,0000000,0000000,310
200800000173,8,1,6,1815,5,2,1,8,2,272,D.117 La Charmille,M,0000000,0000000,090
200800000174,8,1,7,800,3,1,1,1,1,306,,M,0000000,0000000,090
200800000175,8,1,29,845,1,2,1,1,3,339,,M,0000000,0000000,090
200800000176,8,1,31,730,2,2,1,2,6,116,Route de Pamiers,M,0000000,0000000,090
200800000177,8,1,26,1230,1,2,1,1,6,002,AGGLOMERATION,M,4300100,0187900,090
200800000178,8,1,3,1245,1,1,1,2,6,225,,M,0000000,0000000,120
200800000179,8,1,28,1900,5,2,1,1,1,157,rue de la vitarelle,M,0000000,0000000,120
200800000180,8,1,28,1545,1,2,1,1,6,169,RUE DE Pauletou,M,4420200,0233700,120
200800000181,8,1,20,2045,3,1,1,1,3,119,,M,4469700,0286200,120
200800000182,8,1,21,1515,1,2,1,1,6,208,,M,0000000,0000000,120
200800000183,8,1,2,1515,1,1,1,1,6,248,,M,4388500,0262200,120
200800000184,8,1,27,1515,1,1,1,1,6,080,,M,4392400,0259300,120
200800000185,8,1,6,1515,1,1,1,1,1,381,,M,0000000,0000000,320
200800000186,8,1,9,1430,1,1,1,8,3,381,,M,0000000,0000000,320
200800000187,8,1,26,1915,5,2,1,1,6,160,Boulevard Marceau,M,0000000,0000000,320
200800000188,8,1,25,800,2,1,1,5,6,095,,M,4394500,0043400,320
200800000189,8,1,26,1030,1,1,1,5,6,345,,M,4399300,0050200,320
200800000190,8,1,26,2215,3,1,1,5,6,107,,M,4394300,0037400,320
200800000191,8,1,30,1630,1,2,1,1,3,107,Crf CD 931 Bd Libération,M,4396100,0037800,320
200800000192,8,1,2,1400,1,1,1,1,3,132,,M,4382700,0065300,320
200800000193,8,1,9,1715,2,1,1,1,1,132,,M,4385600,0061900,320
200800000194,8,1,21,815,1,1,1,5,1,208,,M,4392800,0062400,320
200800000195,8,1,30,1445,1,1,1,1,1,132,,M,4386100,0066200,320
200800000196,8,1,12,1900,3,1,1,2,1,304,,M,4338100,0056000,320
200800000197,8,1,3,1600,1,1,1,2,1,219,,M,0000000,0000000,320
200800000198,8,1,27,545,3,1,1,1,7,319,,M,0000000,0000000,320
200800000199,8,1,31,845,2,1,1,5,1,066,,M,4464100,0123700,460
200800000200,8,1,25,830,3,1,1,1,6,021,,M,4458700,0195400,460
200800000201,8,1,20,1500,1,1,1,1,1,090,,M,4467400,0179500,460
200800000202,8,1,22,1330,1,1,1,3,6,271,,M,0000000,0000000,460
200800000203,8,1,23,745,2,1,1,5,7,316,,M,4462000,0132200,460
200800000204,8,1,28,745,2,1,1,1,6,121,,M,0000000,0000000,460
200800000205,8,1,15,715,3,1,1,8,5,145,,M,4491900,0148500,460
200800000206,8,1,19,2330,3,1,1,8,6,337,,M,0000000,0000000,460
200800000207,8,1,20,1845,3,1,1,1,1,187,,M,0000000,0000000,650
200800000208,8,1,15,730,5,2,1,1,6,304,Route de PAU,M,4347200,0002600,650
200800000209,8,1,17,1145,1,2,1,2,3,007,6 BIS RUE JEAN MOULIN,M,4332200,0006600,650
200800000210,8,1,1,1630,1,2,1,1,6,231,Rte d'Espagne,M,4306200,0037200,650
200800000211,8,1,31,700,3,1,1,8,6,437,,M,0000000,0000000,650
200800000212,8,1,1,1745,2,1,1,1,1,195,,M,4280600,0040500,650
200800000213,8,1,11,1900,3,1,1,4,6,195,,M,0000000,0000000,650
200800000214,8,1,16,1400,1,1,1,3,6,465,,M,0000000,0000000,650
200800000215,8,1,17,800,2,2,5,2,3,222,RD612 / RD631,M,0000000,0000000,810
200800000216,8,1,10,2200,5,2,1,8,1,132,CD 112 Avenue de Cocagne,M,4364900,0204500,810
200800000217,8,1,11,800,2,1,1,5,1,140,,M,4370000,0186400,810
200800000218,8,1,28,1730,1,1,1,1,1,131,,M,4389700,0200200,810
200800000219,8,1,5,1100,1,2,1,8,3,069,avenue edouard millaud,M,0000000,0000000,690
200800000220,8,1,31,1015,1,1,1,1,3,064,,M,4396000,0183300,810
200800000221,8,1,6,1800,5,2,1,1,6,209,19 rue du Laousier,M,0000000,0000000,810
200800000222,8,1,9,1945,3,1,1,1,1,076,,M,4357300,0188700,810
200800000223,8,1,11,1800,3,1,1,6,7,032,,M,0000000,0000000,810
200800000224,8,1,17,2345,3,1,1,3,7,200,,M,4351500,0201000,810
200800000225,8,1,28,800,1,1,1,5,5,054,,M,4358500,0211400,810
200800000226,8,1,14,1700,1,2,9,7,6,037,Rue Edouard HERRIOT,M,4416900,0153700,820
200800000227,8,1,11,1815,3,1,1,2,4,134,,M,4407100,0152600,820
200800000228,8,1,24,1130,1,1,1,7,3,161,,M,0000000,0000000,820
200800000229,8,1,19,500,3,1,1,5,6,075,,M,4381500,0129000,820
200800000230,8,1,4,1630,1,2,1,1,3,112,quai magenta,M,0000000,0000000,820
200800000231,8,1,23,2330,3,1,1,1,6,005,,M,4380200,0126600,820
200800000232,8,1,9,1445,1,1,1,1,1,072,,M,0000000,0000000,690
200800000233,8,1,12,1730,3,1,1,1,2,072,,M,4579900,0474200,690
200800000234,8,1,26,1415,1,2,1,1,2,271,Route de Lyon,M,0000000,0000000,690
200800000235,8,1,6,1730,3,2,2,3,2,125,route de Chazay,M,0000000,0000000,690
200800000236,8,1,26,1015,1,2,1,1,6,286,58 AVENUE DE L'EUROPE,M,0000000,0000000,690
200800000237,8,1,17,1430,1,2,1,1,3,204,ROUTE DE VOURLES,M,0000000,0000000,690
200800000238,8,1,24,1145,1,1,4,1,3,298,,M,0000000,0000000,690
200800000239,8,1,27,1415,1,2,1,1,6,299,RD29,M,0000000,0000000,690
200800000240,8,1,31,2330,3,1,1,1,6,136,,M,0000000,0000000,690
200800000241,8,1,13,1430,1,1,1,1,6,227,,M,0000000,0000000,690
200800000242,8,1,22,815,1,2,1,1,6,028,Rue du vieux bourg,M,0000000,0000000,690
200800000243,8,1,13,1800,3,2,6,2,1,276,ROND POINT DE BELLE ETOI,M,0000000,0000000,690
200800000244,8,1,1,45,3,1,9,1,7,137,,M,0000000,0000000,690
200800000245,8,1,13,1215,1,1,1,1,3,018,,M,4615700,0458900,690
200800000246,8,1,13,1345,5,2,6,1,7,211,D306,M,0000000,0000000,690
200800000247,8,1,4,1615,1,1,1,1,3,157,,M,4588100,0451500,690
200800000248,8,1,11,1815,5,2,1,1,3,243,,M,0000000,0000000,690
200800000249,8,1,13,1,3,1,1,9,7,075,,M,0000000,0000000,690
200800000250,8,1,25,1830,3,1,1,1,3,102,,M,0000000,0000000,690
200800000251,8,1,16,1730,5,2,1,1,6,006,rue du 11 novembre,M,0000000,0000000,690
200800000252,8,1,6,1700,5,2,1,1,1,065,CARREFOUR D936 ET D45,M,0000000,0000000,010
200800000253,8,1,3,15,5,2,1,1,6,350,Rue Centrale,M,0000000,0000000,010
200800000254,8,1,5,1745,3,1,1,2,1,426,,M,0000000,0000000,010
200800000255,8,1,27,1600,1,1,1,1,1,150,,M,0000000,0000000,010
200800000256,8,1,13,645,3,1,1,1,6,337,,M,0000000,0000000,010
200800000257,8,1,7,345,3,1,1,3,6,068,,M,0000000,0000000,010
200800000258,8,1,16,730,3,1,1,6,1,145,,M,0000000,0000000,010
200800000259,8,1,8,1815,5,2,1,1,1,231,grande rue,M,0000000,0000000,010
200800000260,8,1,12,1300,1,1,1,8,7,255,,M,0000000,0000000,010
200800000261,8,1,5,100,3,1,1,2,1,138,,M,4583700,0579100,010
200800000262,8,1,7,1830,3,1,1,1,3,007,,M,0000000,0000000,010
200800000263,8,1,8,1345,1,2,1,1,1,041,ROUTE DE TORCIEU,M,0000000,0000000,010
200800000264,8,1,10,1445,1,1,1,2,1,379,,M,4596300,0527800,010
200800000265,8,1,16,745,2,2,1,8,6,004,Avenue de la Libération,M,4597100,0534200,010
200800000266,8,1,22,745,2,1,1,3,6,007,,M,4602600,0534000,010
200800000267,8,1,29,1015,1,2,7,1,6,004,rue Aguettant,M,0000000,0000000,010
200800000268,8,1,3,630,3,1,1,9,5,237,,M,4620200,0559900,010
200800000269,8,1,11,1315,1,1,1,1,1,307,,M,4615000,0555900,010
200800000270,8,1,2,1915,5,2,1,1,3,281,RUE DE GENEVE RN5,M,0000000,0000000,010
200800000271,8,1,8,130,5,2,1,8,6,281,ORNEX,M,0000000,0000000,010
200800000272,8,1,22,1800,5,2,1,1,6,173,Route de Lyon,M,0000000,0000000,010
200800000273,8,1,17,1345,1,1,1,1,1,209,,M,0000000,0000000,010
200800000274,8,1,13,1645,1,1,1,1,5,322,,M,0000000,0000000,010
200800000275,8,1,14,1715,2,1,1,8,5,096,,M,0000000,0000000,010
200800000276,8,1,18,545,5,1,1,1,1,093,,M,0000000,0000000,010
200800000277,8,1,7,2115,3,1,1,1,6,054,,M,4589900,0516700,010
200800000278,8,1,18,645,2,1,1,1,6,290,,M,4591200,0516500,010
200800000279,8,1,24,1330,1,2,1,1,7,325,CHEMIN COMMUNAL,M,0000000,0000000,010
200800000280,8,1,12,1715,5,2,1,1,1,248,VC 4 Rue Principale,M,0000000,0000000,010
200800000281,8,1,23,1245,1,2,1,1,4,105,cd 66,M,0000000,0000000,010
200800000282,8,1,8,1030,1,2,1,1,5,169,le bourg,M,4612100,0478600,010
200800000283,8,1,16,1400,5,2,1,1,3,263,,M,0000000,0000000,010
200800000284,8,1,28,630,2,2,1,1,3,258,Le bourg -RD 17,M,4610000,0479700,010
200800000285,8,1,4,1530,1,1,1,2,1,346,,M,0000000,0000000,070
200800000286,8,1,22,2030,3,1,1,1,5,237,,M,0000000,0000000,070
200800000287,8,1,11,2245,3,1,1,2,3,117,,M,0000000,0000000,070
200800000288,8,1,18,1630,1,1,1,1,1,110,,M,0000000,0000000,070
200800000289,8,1,17,1030,1,1,1,1,6,126,,M,0000000,0000000,070
200800000290,8,1,15,1745,2,1,1,2,7,031,,M,0000000,0000000,070
200800000291,8,1,8,1430,1,1,1,7,2,197,,M,,,070
200800000292,8,1,8,930,1,1,1,1,1,188,,M,4518000,0469600,070
200800000293,8,1,11,2045,3,1,1,1,6,197,,M,0000000,0000000,260
200800000294,8,1,5,630,3,1,1,2,6,078,,M,4460200,0495200,260
200800000295,8,1,14,1800,3,1,1,3,2,125,,M,4476400,0495900,260
200800000296,8,1,17,1830,3,1,1,1,1,065,,M,0000000,0000000,260
200800000297,8,1,16,1300,1,2,1,1,1,165,Rue Comte de SINARD,M,0000000,0000000,260
200800000298,8,1,23,1715,2,1,1,7,1,124,,M,0000000,0000000,260
200800000299,8,1,30,1115,1,2,3,1,3,166,Av de la république,M,,,260
200800000300,8,1,12,1045,1,2,3,9,3,116,,M,4444400,0471300,260
200800000301,8,1,18,500,3,1,1,1,6,235,,M,0000000,0000000,260
200800000302,8,1,7,2345,3,1,1,2,6,324,,M,4436800,0475600,260
200800000303,8,1,13,1715,1,1,1,1,6,162,,M,4529200,0504500,260
200800000304,8,1,11,1415,1,1,1,1,1,179,,M,4506400,0486800,260
200800000305,8,1,9,1830,5,2,1,2,6,538,Rue Paul Crétien,M,4521800,0586000,380
200800000306,8,1,14,1800,5,2,1,3,6,150,Rue Artistide BERGES,M,0000000,0000000,380
200800000307,8,1,15,1500,1,2,1,1,1,412,avenue jean jaures,M,0000000,0000000,380
200800000308,8,1,2,1315,1,1,1,1,1,511,,M,0000000,0000000,380
200800000309,8,1,4,1015,1,2,1,1,6,140,318 rue st sulpice,M,0000000,0000000,380
200800000310,8,1,4,1430,1,1,1,1,3,524,,M,0000000,0000000,380
200800000311,8,1,17,915,1,2,1,1,7,128,route des Fossés,M,4482200,0594900,380
200800000312,8,1,5,1745,3,2,1,2,6,212,Rte des Alpes  Rioupérou,M,4507700,0587600,380
200800000313,8,1,9,1730,2,1,1,8,5,478,,M,4507900,0587900,380
200800000314,8,1,17,1845,3,1,1,1,1,528,,M,4510600,0579800,380
200800000315,8,1,8,1600,1,2,1,1,6,416,rue du 19 mars 1962,M,4515900,0532500,380
200800000316,8,1,11,1745,2,2,1,1,1,416,Rue du Mollard,M,4515800,0531500,380
200800000317,8,1,11,945,1,1,9,7,3,332,,M,0000000,0000000,380
200800000318,8,1,19,1330,1,2,1,1,6,239,rue Barjon,M,0000000,0000000,380
200800000319,8,1,22,1030,1,2,1,2,6,239,route de valence,M,4533000,0555300,380
200800000320,8,1,16,1730,5,2,1,1,3,384,ROUTE LA COTE ST ANDRE,M,4539500,0536000,380
200800000321,8,1,30,1030,1,1,1,8,7,500,,M,0000000,0000000,380
200800000322,8,1,11,1900,5,2,1,1,3,348,RUE CENTRALE,M,4559200,0538100,380
200800000323,8,1,11,1700,1,1,1,1,6,138,,M,0000000,0000000,380
200800000324,8,1,15,745,1,2,1,9,6,010,CHATELANS,M,0000000,0000000,380
200800000325,8,1,10,1315,1,1,1,1,6,287,,M,0000000,0000000,380
200800000326,8,1,10,1700,1,1,1,1,6,043,,M,0000000,0000000,380
200800000327,8,1,23,1715,2,1,1,1,6,118,,M,4540300,0546700,380
200800000328,8,1,15,845,1,2,1,9,6,135,Route de Soleymieu,M,4573000,0537700,380
200800000329,8,1,21,1815,3,1,1,2,1,261,,M,4567600,0548900,380
200800000330,8,1,2,1730,2,2,1,1,6,509,,M,0000000,0000000,380
200800000331,8,1,22,900,1,1,1,1,6,377,,M,0000000,0000000,380
200800000332,8,1,9,1345,1,1,1,1,2,066,,M,0000000,0000000,440
200800000333,8,1,18,1945,3,1,1,1,6,035,,M,4733200,-158800,440
200800000334,8,1,1,1230,1,1,1,7,7,336,,M,4548300,0483000,380
200800000335,8,1,10,1415,1,2,1,1,6,087,avnue Frédéric Mistral,M,4558600,0480900,380
