Num_Acc,an,mois,jour,hrmn,lum,agg,int,atm,col,com,adr,gps,lat,long,dep
201000000034,10,5,17,800,3,1,1,1,6,663,,M,0000000,0000000,590
201000000035,10,6,25,730,1,1,2,7,1,663,,M,5088700,0249300,590
201000000036,10,8,24,1915,1,2,1,1,6,663,RUE D'HERZEELE,M,0000000,0000000,590
201000000037,10,11,30,1745,3,1,1,8,5,433,,M,5080100,0227900,590
201000000038,10,12,26,1830,3,1,1,1,6,663,,M,5089500,0248200,590
201000000039,10,12,28,630,3,1,1,1,6,663,RD,M,5090900,0245700,590
201000000040,10,4,9,2115,4,2,1,1,1,084,route d'hazebrouck,M,0000000,0000000,590
201000000041,10,7,18,515,2,1,1,1,2,634,,M,0000000,0000000,590
201000000042,10,9,7,900,1,2,1,1,3,084,,M,5069500,0240900,590
201000000043,10,9,10,2200,3,1,1,1,7,577,,M,5075800,0241200,590
201000000044,10,11,11,1900,3,1,1,3,6,497,RD,M,0000000,0000000,590
201000000045,10,4,30,2215,4,2,1,8,1,086,CD 10 rue de la Gare,M,5081000,0268400,590
201000000046,10,5,15,2015,3,1,1,1,7,401,,M,0000000,0000000,590
201000000047,10,7,5,1445,1,1,1,1,3,535,,M,5077300,0274200,590
201000000048,10,12,5,1515,1,2,1,1,1,237,rue nationale,M,5075800,0264400,590
201000000049,10,1,27,1145,1,2,1,1,1,212,D 18 - rue du collège,M,5065200,0272100,590
201000000050,10,2,1,1330,1,1,1,1,5,268,,M,0000000,0000000,590
201000000051,10,4,20,1200,1,1,1,1,3,581,,M,5066600,0276200,590
201000000052,10,6,2,1530,1,2,1,1,1,581,,M,5070500,0276500,590
201000000053,10,7,19,1430,1,1,1,1,1,581,,M,0000000,0000000,590
201000000054,10,9,5,2115,5,2,1,1,6,212,CD 146 Rue de Merville,M,0000000,0000000,590
201000000055,10,9,11,1645,1,1,1,1,6,212,,M,0000000,0000000,590
201000000056,10,10,12,1900,2,1,1,1,4,268,RD,M,0000000,0000000,590
201000000057,10,11,27,1100,1,1,1,1,1,581,RD,M,0000000,0000000,590
201000000058,10,3,10,1715,1,2,1,1,6,423,Rue Ferdinand Capelle,M,5066000,0266300,590
201000000059,10,5,15,1700,1,2,1,1,1,615,intersection CD188-CD947,M,5070200,0264400,590
201000000060,10,6,3,2115,1,1,1,1,1,416,,M,5071300,0248900,590
201000000061,10,8,22,530,3,1,1,1,6,423,,M,0000000,0000000,590
201000000062,10,12,17,2045,5,2,1,9,6,615,RD,M,0000000,0000000,590
201000000063,10,3,2,1230,1,1,1,1,3,536,,M,5079100,0252500,590
201000000064,10,3,27,1530,1,2,8,1,1,454,Passage à niveau 145,M,5079100,0246200,590
201000000065,10,4,16,1845,1,1,1,1,3,189,,M,5077100,0258300,590
201000000066,10,6,14,1600,1,1,2,1,3,662,,M,5083200,0254000,590
201000000067,10,7,6,1945,1,1,1,1,3,436,,M,5080900,0239400,590
201000000068,10,8,20,2000,1,1,1,1,2,436,,M,5080800,0240300,590
201000000069,10,8,21,1815,1,2,1,1,1,580,Rue Carnot,M,5080800,0258400,590
201000000070,10,8,20,945,1,1,1,1,3,135,,M,5081300,0248800,590
201000000071,10,9,18,2100,3,1,1,1,6,282,,M,5082700,0248000,590
201000000072,10,9,23,200,3,1,1,1,7,516,,M,5083100,0235900,590
201000000073,10,10,3,1600,1,1,1,1,1,587,,M,0000000,0000000,590
201000000074,10,10,10,1745,1,1,2,1,3,318,RD,M,5087400,0257300,590
201000000075,10,10,20,1230,1,1,1,1,1,580,RD,M,5081300,0256900,590
201000000076,10,11,6,945,1,1,1,1,5,655,,M,5081800,0244600,590
201000000077,10,12,17,1430,1,2,1,4,6,662,imp. du St Laurent,M,0000000,0000000,590
201000000078,10,12,28,1615,1,2,2,1,3,580,CD26/CD338,M,5081000,0244000,590
201000000079,10,1,16,630,5,2,1,8,6,022,RUE DE LA MONTEE,M,0000000,0000000,590
201000000080,10,1,20,2030,5,2,1,1,1,123,ROUTE NATIONALE CD 925,M,0000000,0000000,590
201000000081,10,4,6,1000,1,2,1,7,6,044,,M,0000000,0000000,590
201000000082,10,9,4,200,5,2,1,1,7,275,Face au n° 2 rue Leclerc,M,5059500,0321100,590
201000000083,10,5,23,100,4,1,1,1,1,419,,M,5053100,0328500,590
201000000084,10,10,29,1645,2,2,1,1,6,523,RUE DE LILLE,M,5058800,0316900,590
201000000085,10,4,22,930,1,2,2,1,1,482,intersection RD36-RD949,M,5071400,0299800,590
201000000086,10,5,24,1800,1,1,1,1,6,482,,M,0000000,0000000,590
201000000087,10,9,29,2100,2,1,1,2,6,482,,M,5072500,0302600,590
201000000088,10,2,2,845,1,2,1,2,1,610,Route de Monchaux,M,5027100,0347100,590
201000000089,10,4,28,1545,1,1,1,1,7,166,,M,5033000,0359300,590
201000000090,10,5,20,1230,1,1,1,1,6,166,,M,5032900,0359500,590
201000000091,10,7,17,1945,1,1,3,1,1,221,,M,5031200,0351700,590
201000000092,10,2,20,2100,5,2,1,4,1,092,,M,0000000,0000000,590
201000000093,10,10,3,915,1,2,1,1,6,092,CD81,M,0000000,0000000,590
201000000094,10,2,24,1500,1,2,1,1,6,418,CD102-Rue du Fort,M,0000000,0000000,590
201000000095,10,3,3,930,5,2,1,1,6,301,Rue Jean jaurés,M,0000000,0000000,590
201000000096,10,3,25,1945,4,2,1,3,6,301,rue louis hellin,M,5048100,0352300,590
201000000097,10,3,31,745,1,1,1,1,1,554,,M,5045600,0332000,590
201000000098,10,6,21,2300,5,2,1,1,6,393,Inter Petite Rue Résiden,M,5050600,0343300,590
201000000099,10,1,22,715,3,1,1,8,2,050,,M,5013400,0393800,590
201000000100,10,3,5,1415,1,2,1,1,3,036,Avenue Jesse de Forest,M,5012700,0393300,590
201000000101,10,3,14,1615,1,1,1,1,6,534,,M,0000000,0000000,590
201000000102,10,4,3,1300,1,2,1,1,1,036,,M,5012100,0393400,590
201000000103,10,4,11,15,5,1,1,1,1,050,,M,5015700,0395400,590
201000000104,10,5,31,915,1,1,1,1,5,035,,M,0000000,0000000,590
201000000105,10,6,3,2000,1,2,1,1,3,036,Avenue de la gare,M,5013000,0393300,590
201000000106,10,7,2,1400,1,2,1,1,6,036,,M,5012900,0393600,590
201000000107,10,7,22,1415,1,2,1,1,6,036,46 avenue de la gare,M,5013100,0392900,590
201000000108,10,9,14,1515,1,1,1,1,1,333,,M,5005500,0393000,590
201000000109,10,10,15,1300,1,2,1,1,6,036,AVENUE DU PONT ROUGE,M,0000000,0000000,590
201000000110,10,1,31,1200,1,2,1,1,3,331,cd934,M,0000000,0000000,590
201000000111,10,2,21,2015,3,1,1,1,7,503,,M,0000000,0000000,590
201000000112,10,5,9,800,1,1,1,5,6,099,,M,0000000,0000000,590
201000000113,10,6,25,1000,1,2,1,1,1,331,avenue Villars,M,0000000,0000000,590
201000000114,10,7,16,1745,1,1,1,1,3,474,,M,0000000,0000000,590
201000000115,10,8,19,1100,1,2,1,7,1,242,CD43,M,0000000,0000000,590
201000000116,10,8,21,1600,1,2,1,1,1,331,rue de LE FAVRIL,M,0000000,0000000,590
201000000117,10,9,5,1130,1,2,1,1,3,099,rue des fusillés,M,0000000,0000000,590
201000000118,10,10,6,2245,3,1,1,2,6,223,,M,0000000,0000000,590
201000000119,10,11,22,1500,1,1,1,1,2,384,,M,0000000,0000000,590
201000000120,10,1,14,815,3,1,1,1,6,226,,M,5015700,0406900,590
201000000121,10,2,27,2245,4,1,1,2,7,229,,M,5006700,0404100,590
201000000122,10,3,28,530,5,2,1,1,7,012,CD 156,M,4999700,0411400,590
201000000123,10,4,5,600,1,2,1,9,6,012,Route de Momignies  D963,M,4999700,0410299,590
201000000124,10,6,3,1400,1,1,1,1,6,601,,M,5006200,0412300,590
201000000125,10,8,1,2330,3,1,1,1,6,226,,M,0000000,0000000,590
201000000126,10,9,20,630,2,1,1,1,6,045,,M,5005000,0417999,590
201000000127,10,9,21,2100,3,1,1,1,7,218,,M,0000000,0000000,590
201000000128,10,10,9,1045,1,2,1,7,3,525,Rue Gambetta,M,0000000,0000000,590
201000000129,10,1,8,730,3,2,1,9,1,048,RD 49,M,5024400,0324800,590
201000000130,10,2,17,845,1,1,9,1,3,023,,M,0000000,0000000,590
201000000131,10,7,21,345,3,1,2,1,1,595,,M,5020900,0328400,590
201000000132,10,7,26,800,1,2,1,1,1,322,rue foch,M,5024000,0332300,590
201000000133,10,8,19,915,1,2,9,1,7,255,,M,5026200,0320300,590
201000000134,10,9,10,1330,1,1,8,1,6,255,,M,0000000,0000000,590
201000000135,10,9,21,1600,1,1,1,1,7,001,,M,0000000,0000000,590
201000000136,10,3,20,2000,2,1,1,2,7,395,,M,0000000,0000000,590
201000000137,10,3,28,1845,1,1,1,1,3,136,,M,0000000,0000000,590
201000000138,10,6,9,1015,1,1,1,2,3,430,,M,0000000,0000000,590
201000000139,10,7,7,845,1,2,1,7,6,136,Rue charles Seydoux,M,0000000,0000000,590
201000000140,10,7,10,1315,1,1,1,1,6,450,,M,0000000,0000000,590
201000000141,10,7,18,1545,1,1,1,1,1,136,,M,0000000,0000000,590
201000000142,10,9,26,1745,1,1,1,8,1,055,,M,0000000,0000000,590
201000000143,10,10,20,1315,1,1,1,1,3,430,RD,M,0000000,0000000,590
201000000144,10,12,14,2300,3,1,1,1,6,055,VC,M,0000000,0000000,590
201000000145,10,1,11,1730,5,2,1,2,6,139,02 Bld Jean JAURES,M,0000000,0000000,590
201000000146,10,1,16,1400,1,1,1,6,1,139,,M,5013100,0342500,590
201000000147,10,4,8,1745,1,1,1,1,5,139,,M,5015100,0342300,590
201000000148,10,4,18,1945,1,2,1,1,6,139,rue roger salengro,M,0000000,0000000,590
201000000149,10,8,9,1700,1,2,1,1,3,139,rue de la paix,M,5012700,0341100,590
201000000150,10,9,20,2200,5,1,1,1,6,614,,M,0000000,0000000,590
201000000151,10,9,22,1745,1,2,1,1,3,139,Rue Henri Bracq,M,0000000,0000000,590
201000000152,10,9,22,1630,1,2,1,1,1,139,rue st quentin,M,0000000,0000000,590
201000000153,10,10,6,1230,1,2,1,1,3,139,rue J.J Rousseau,M,0000000,0000000,590
201000000154,10,3,4,1630,1,2,1,1,1,118,Rue des Frères Desjardin,M,0000000,0000000,590
201000000155,10,5,27,1645,1,2,1,1,6,209,RUE DE L EGLISE,M,5010500,0331200,590
201000000156,10,6,10,1345,1,1,1,2,1,118,,M,0000000,0000000,590
201000000157,10,6,13,1445,1,1,1,1,3,382,,M,0000000,0000000,590
201000000158,10,7,14,1445,1,2,1,1,3,311,rue de la Gare,M,0000000,0000000,590
201000000159,10,7,17,2230,2,2,1,1,1,349,rue sadi carnot,M,5010400,0338400,590
201000000160,10,8,9,1830,1,2,1,1,3,209,rue de l'église,M,0000000,0000000,590
201000000161,10,10,2,1415,1,1,1,1,5,311,,M,5006900,0348600,590
201000000162,10,12,13,900,1,2,1,1,6,349,Rue de la République,M,5010900,0339100,590
201000000163,10,2,4,715,2,2,1,1,6,161,rue de lesdain,M,0000000,0000000,590
201000000164,10,5,13,1715,1,1,1,1,3,267,,M,0000000,0000000,590
201000000165,10,9,7,1345,1,1,1,1,1,520,,M,5014200,0324000,590
201000000166,10,12,13,900,1,1,1,1,6,312,RD,M,5004500,0323500,590
201000000167,10,12,16,1700,5,2,1,2,6,269,Général De Gaulle,M,5006100,0313200,590
201000000168,10,7,4,1800,1,1,1,1,1,289,,M,0000000,0000000,590
201000000169,10,7,17,2130,1,2,1,1,5,289,7 rue macarez,M,5022300,0348100,590
201000000170,10,1,14,1400,1,2,8,7,1,015,rue de Cantin,M,0000000,0000000,590
201000000171,10,4,15,300,5,2,1,1,7,263,rue d'oisy,M,0000000,0000000,590
201000000172,10,7,11,330,4,2,1,1,6,126,13 - 11 rue de Cambrai,M,0000000,0000000,590
201000000173,10,7,28,1445,1,2,1,1,3,015,RUE DES MURETS SIMON,M,0000000,0000000,590
201000000174,10,8,13,1815,1,2,1,8,7,513,CD135 rue Fernand SAVARY,M,0000000,0000000,590
201000000175,10,8,28,1545,1,1,1,1,1,126,,M,0000000,0000000,590
201000000176,10,9,3,900,1,2,1,1,7,015,rue de la chaussée,M,0000000,0000000,590
201000000177,10,9,28,1245,1,1,1,1,6,409,,M,0000000,0000000,590
201000000178,10,10,6,930,1,1,1,1,6,126,,M,0000000,0000000,590
201000000179,10,10,7,1430,1,1,2,1,3,126,,M,0000000,0000000,590
201000000180,10,2,6,2330,3,1,1,1,2,435,,M,5051000,0326900,590
201000000181,10,3,4,630,2,2,1,1,2,105,Rue de la lombarderie,M,5045700,0323900,590
201000000182,10,4,22,1145,1,1,1,1,6,435,,M,5048700,0325700,590
201000000183,10,4,25,1530,1,2,9,1,6,158,25 RUE DE FACHES,M,5045800,0320000,590
201000000184,10,5,8,1230,1,2,1,1,7,222,rue carpentier,M,5045800,0314300,590
201000000185,10,6,18,2315,5,1,1,1,6,080,,M,0000000,0000000,590
201000000186,10,10,15,815,1,1,1,1,1,449,,M,0000000,0000000,590
201000000187,10,10,23,1830,2,1,1,3,5,449,,M,5047000,0322000,590
201000000188,10,12,13,1915,5,1,1,1,1,449,,M,0000000,0000000,590
201000000189,10,2,6,1500,1,2,1,1,1,396,507 rue du centre,M,5027900,0380100,590
201000000190,10,5,1,200,3,2,1,1,6,310,rue des Fonds,M,0000000,0000000,590
201000000191,10,8,15,1445,1,1,1,3,6,357,,M,0000000,0000000,590
201000000192,10,9,9,1930,1,1,1,1,3,190,,M,5031100,0399700,590
201000000193,10,12,6,100,3,1,1,4,7,357,,M,5029000,0387800,590
201000000194,10,3,14,500,3,1,1,1,7,251,,M,0000000,0000000,590
201000000195,10,5,7,1545,1,2,1,1,6,057,rte de Le Quesnoy D.942,M,5024000,0359500,590
201000000196,10,6,4,1815,1,2,1,1,3,325,,M,0000000,0000000,590
201000000197,10,6,7,1515,1,2,9,1,1,481,ZAE LES PRES DU ROY,M,0000000,0000000,590
201000000198,10,7,7,1215,1,1,1,1,1,481,,M,5024700,0361100,590
201000000199,10,7,10,1100,1,1,1,1,6,481,,M,5024500,0360800,590
201000000200,10,7,14,15,3,1,1,1,7,518,,M,0000000,0000000,590
201000000201,10,11,20,1400,1,1,1,1,3,473,RD,M,5029200,0368000,590
201000000202,10,12,16,1115,1,1,1,8,2,363,,M,5020900,0364000,590
201000000203,10,3,20,2045,5,2,1,1,6,151,56 ROUTE NATIONALE,M,0000000,0000000,590
201000000204,10,4,18,445,3,2,1,1,6,142,744 route nationale,M,5026100,0405100,590
201000000205,10,8,11,500,3,1,1,2,6,151,,M,0000000,0000000,590
201000000206,10,8,20,1430,1,2,1,1,3,572,RUE DE LIESSIES,M,0000000,0000000,590
201000000207,10,9,16,1615,1,1,1,2,6,169,,M,5021600,0401800,590
201000000208,10,9,28,2015,3,1,1,1,3,058,,M,0000000,0000000,590
201000000209,10,1,13,1515,1,1,1,8,3,080,,M,5010700,0286800,620
201000000210,10,1,23,2115,3,1,1,2,6,080,,M,5011400,0284800,620
201000000211,10,3,27,1515,1,1,1,1,1,515,,M,5001500,-201399,620
201000000212,10,7,24,1745,3,1,1,1,3,876,,M,5008800,0280400,620
201000000213,10,9,5,345,5,2,1,1,6,121,7 rue de Douai,M,5013300,0287500,620
201000000214,10,1,10,2345,3,1,1,4,6,430,,M,5015900,0254100,620
201000000215,10,2,11,945,1,1,1,4,1,074,,M,5022900,0260400,620
201000000216,10,3,9,1845,1,2,1,1,1,097,route nationale 25,M,5024400,0265800,620
201000000217,10,3,15,500,3,1,1,1,6,878,,M,5028200,0265500,620
201000000218,10,4,28,2000,1,1,1,1,6,649,,M,5017000,0247000,620
201000000219,10,10,14,730,2,1,1,5,1,779,,M,5013000,0241700,620
201000000220,10,11,19,1730,3,1,2,8,3,030,,M,5013000,0239000,620
201000000221,10,12,4,800,2,1,1,1,6,389,,M,5019200,0248800,620
201000000222,10,2,2,2215,3,1,1,1,7,148,,M,5038200,0290600,620
201000000223,10,2,28,1015,1,2,1,2,7,557,,M,5032600,0270100,620
201000000224,10,3,31,1645,1,1,1,6,5,609,,M,5034900,0275200,620
201000000225,10,4,3,2330,5,2,1,1,6,801,11 rue Jean JAURES,M,5039900,0274800,620
201000000226,10,4,11,400,4,1,1,1,7,861,,M,5038500,0280000,620
201000000227,10,5,5,1715,1,2,1,1,6,001,20 rue du 8 MAI,M,0000000,0000000,620
201000000228,10,5,9,1615,1,1,1,1,6,609,,M,5036900,0274500,620
201000000229,10,5,23,1245,1,1,1,1,7,609,,M,0000000,0000000,620
201000000230,10,6,5,1900,1,1,1,1,1,801,,M,5038800,0273100,620
201000000231,10,8,28,2345,3,1,6,1,6,810,,M,5035600,0278900,620
201000000232,10,10,22,900,1,2,2,1,3,892,"""La gueule d'ours""",M,5038200,0285200,620
201000000233,10,11,5,2330,3,1,1,2,6,003,,M,5039300,0289500,620
201000000234,10,11,21,1945,5,2,1,1,3,810,,M,5036200,0279100,620
201000000235,10,1,12,2045,3,1,1,1,5,306,,M,0000000,0000000,620
201000000236,10,1,15,1530,1,1,2,1,3,817,,M,0000000,0000000,620
201000000237,10,1,20,1115,1,1,1,1,6,568,,M,0000000,0000000,620
201000000238,10,6,5,530,2,1,1,1,6,081,,M,0000000,0000000,620
201000000239,10,6,16,745,1,1,1,1,3,392,,M,0000000,0000000,620
201000000240,10,6,20,545,2,2,1,2,6,781,16 rue Aristide Briand,M,0000000,0000000,620
201000000241,10,8,15,1830,1,1,1,3,6,839,,M,0000000,0000000,620
201000000242,10,10,16,700,2,1,1,2,1,611,,M,0000000,0000000,620
201000000243,10,10,21,1230,1,2,1,1,1,858,CD 939,M,0000000,0000000,620
201000000244,10,3,8,2030,3,1,1,1,7,825,,M,5029600,0302300,620
201000000245,10,3,14,1830,1,2,1,1,1,128,intersection D45 et D43,M,5030800,0295400,620
201000000246,10,3,18,1645,1,1,1,1,1,680,,M,5037600,0299400,620
201000000247,10,9,1,2030,2,2,1,1,7,865,Rue de QUIERY,M,5034200,0298400,620
201000000248,10,12,27,1345,1,1,1,1,6,240,,M,5032500,0305800,620
201000000249,10,3,5,1500,1,1,1,1,6,900,,M,0000000,0000000,620
201000000250,10,3,8,1845,2,1,1,1,5,584,,M,0000000,0000000,620
201000000251,10,5,31,900,1,2,1,2,1,713,CD 69 RUE DE CALONNE,M,0000000,0000000,620
201000000252,10,7,6,1215,1,2,2,1,3,473,,M,0000000,0000000,620
201000000253,10,7,13,1600,1,2,2,1,1,376,route de Bethune,M,0000000,0000000,620
201000000254,10,8,15,630,1,1,1,1,3,584,,M,5058000,0258000,620
201000000255,10,10,25,1400,1,1,1,1,1,190,,M,0000000,0000000,620
201000000256,10,10,27,1330,1,1,1,1,6,750,,M,5057600,0241000,620
201000000257,10,11,30,1715,2,1,1,9,2,162,,M,5057800,0243100,620
201000000258,10,11,30,1745,3,2,1,1,3,564,600 route Nationale,M,5060800,0240400,620
201000000259,10,2,6,1600,1,1,2,1,5,338,,M,0000000,0000000,620
201000000260,10,3,11,1700,1,1,4,1,1,338,,M,0000000,0000000,620
201000000261,10,10,3,1900,1,1,2,1,3,338,,M,5063000,0282000,620
201000000262,10,10,15,1230,1,1,1,2,3,338,,M,5063600,0280500,620
201000000263,10,1,7,1715,3,2,1,1,5,075,route de desvres,M,0000000,0000000,620
201000000264,10,1,19,1630,1,1,1,1,1,281,,M,0000000,0000000,620
201000000265,10,3,11,1315,1,2,1,1,3,448,carrefour RD240/RD901,M,5066900,0168000,620
201000000266,10,3,20,130,3,2,1,1,6,446,Route de pont de brique,M,5066500,0166400,620
201000000267,10,5,23,1845,1,1,1,1,6,429,,M,0000000,0000000,620
201000000268,10,9,2,1515,1,2,1,1,2,789,chaussée Brunehaut,M,0000000,0000000,620
201000000269,10,9,4,2000,1,2,3,1,3,566,intersectio D204 et D215,M,5067600,0185000,620
201000000270,10,9,11,1530,1,1,1,1,1,653,,M,0000000,0000000,620
201000000271,10,9,22,1030,1,1,9,1,3,896,,M,5068700,0175400,620
201000000272,10,10,14,715,3,1,3,1,1,214,,M,0000000,0000000,620
201000000273,10,11,7,1245,1,1,1,2,1,075,,M,0000000,0000000,620
201000000274,10,11,27,2145,5,2,1,1,7,524,Rue Jean Jaurés,M,5066200,0182700,620
201000000275,10,2,27,2230,3,1,1,8,7,705,,M,5081300,0178300,620
201000000276,10,1,30,2300,3,2,1,9,1,235,RD 113E6,M,5064600,0162300,620
201000000277,10,4,23,1445,1,2,1,1,1,604,rue francois 1er,M,5063800,0160900,620
201000000278,10,7,23,1645,1,2,1,1,6,474,route nationale 1,M,5067600,0165900,620
201000000279,10,12,11,545,3,1,1,1,1,746,,M,5068700,0161900,620
201000000280,10,7,20,2030,1,2,7,1,6,397,Place d'ANGERVILLE,M,0000000,0000000,620
201000000281,10,8,3,2015,2,1,1,1,1,397,,M,0000000,0000000,620
201000000282,10,7,13,1815,1,1,1,1,1,443,,M,0000000,0000000,620
201000000283,10,9,28,2000,5,2,1,1,1,443,02 rue Arthur LAMENDIN,M,0000000,0000000,620
201000000284,10,11,25,1530,1,1,1,1,6,443,,M,0000000,0000000,620
201000000285,10,3,5,1400,1,1,1,1,1,021,,M,0000000,0000000,620
201000000286,10,3,25,330,3,1,6,1,7,207,,M,5044000,0173800,620
201000000287,10,4,17,1645,1,2,1,1,3,044,RN 939 carrefour CD 113,M,0000000,0000000,620
201000000288,10,5,4,1745,1,1,2,1,3,207,,M,5045500,0174800,620
201000000289,10,5,16,1215,1,1,1,1,3,870,,M,0000000,0000000,620
201000000290,10,9,18,1500,1,1,2,1,3,610,,M,5048400,0177400,620
201000000291,10,10,10,1715,1,1,4,1,1,463,,M,5057600,0190600,620
201000000292,10,10,24,1515,1,2,1,1,1,302,rue principale,M,5058700,0198400,620
201000000293,10,3,15,2130,3,1,1,1,1,318,,M,0000000,0000000,620
201000000294,10,8,7,1745,1,2,1,1,6,318,ruelle o billet,M,0000000,0000000,620
201000000295,10,10,13,1300,1,1,1,1,6,241,,M,5055900,0175600,620
201000000296,10,11,16,200,5,2,1,1,6,318,av. François Mitterand,M,5052500,0164000,620
201000000297,10,1,31,1530,1,1,9,1,1,843,,M,5048600,0218300,620
201000000298,10,2,8,730,3,1,1,2,6,549,,M,5036600,0202400,620
201000000299,10,3,16,1230,1,1,1,1,6,690,,M,5030700,0196400,620
201000000300,10,4,19,1215,1,1,1,1,6,461,,M,5039400,0204900,620
201000000301,10,4,25,1630,1,2,1,7,6,871,Rue Principale,M,5043700,0203500,620
201000000302,10,4,25,1500,1,1,9,1,6,549,,M,5036700,0201100,620
201000000303,10,6,27,1845,1,1,1,1,3,382,,M,0000000,0000000,620
201000000304,10,7,1,2345,3,1,1,1,1,549,,M,0000000,0000000,620
201000000305,10,7,10,2030,1,1,1,1,6,257,,M,0000000,0000000,620
201000000306,10,7,10,1400,1,1,1,1,3,743,,M,0000000,0000000,620
201000000307,10,7,11,1615,1,2,1,1,2,552,rue de Montreuil,M,5041400,0192300,620
201000000308,10,7,21,1800,1,1,2,3,3,177,,M,5043000,0181700,620
201000000309,10,7,27,1030,1,2,1,1,2,364,Rue Maréchal Leclerc,M,0000000,0000000,620
201000000310,10,8,21,800,1,2,1,1,2,661,route nationale,M,5038500,0199400,620
201000000311,10,9,2,2345,3,2,1,1,7,824,rue de dommartin,M,0000000,0000000,620
201000000312,10,9,9,1200,1,2,1,1,6,549,,M,0000000,0000000,620
201000000313,10,9,6,1300,1,2,1,1,3,220,rue principale,M,0000000,0000000,620
201000000314,10,10,16,1415,1,1,2,1,3,843,,M,0000000,0000000,620
201000000315,10,10,26,1600,1,1,1,2,7,359,,M,0000000,0000000,620
201000000316,10,11,13,1315,1,1,1,3,3,461,,M,0000000,0000000,620
201000000317,10,1,23,1345,1,2,1,2,3,014,rue du bourg,M,5064400,0239700,620
201000000318,10,3,13,1600,1,2,1,1,1,014,rue de la TOUR BLANCHE,M,0000000,0000000,620
201000000319,10,4,16,615,2,2,1,1,6,875,RD 190,M,5069500,0233600,620
201000000320,10,5,9,1245,1,2,1,1,6,014,bd de gaulle,M,5064600,0240200,620
201000000321,10,7,10,1945,1,2,1,1,1,811,rue de ST OMER,M,0000000,0000000,620
201000000322,10,7,11,630,2,2,1,1,6,014,"CD194,  GRANDNEUFPRE",M,0000000,0000000,620
201000000323,10,8,3,2030,1,1,9,1,3,681,,M,5068700,0232600,620
201000000324,10,8,28,2200,4,2,1,1,1,014,,M,5063800,0226400,620
201000000325,10,10,4,1030,1,1,1,1,1,811,,M,5063700,0227200,620
201000000326,10,1,4,1930,3,1,1,4,2,087,,M,5080700,0210900,620
201000000327,10,1,23,945,3,1,2,8,3,692,,M,5075700,0195700,620
201000000328,10,1,30,2215,3,1,1,1,2,904,,M,5083100,0205300,620
201000000329,10,2,24,1330,1,2,1,1,7,038,Avenue du Lac,M,5087800,0197400,620
