Num_Acc,an,mois,jour,hrmn,lum,agg,int,atm,col,com,adr,gps,lat,long,dep
201200000063,12,1,7,1045,1,2,1,2,7,268,23 RUE DU 8 MAI,M,5063658,0270717,590
201200000064,12,2,26,445,3,1,1,5,7,581,Rue du Doulieu,M,5069143,0272606,590
201200000065,12,3,21,1345,1,2,1,1,1,268,68 rue de Beaupré,M,5063477,0269784,590
201200000066,12,4,4,1745,1,1,1,1,6,581,Rue de la Croix du Bac,M,5068465,0278625,590
201200000067,12,7,16,1630,1,2,1,1,6,581,10 rue de l'épinette,M,5067616,0279179,590
201200000068,12,7,28,1200,1,1,1,1,6,581,79 rue du Musée,M,5069837,0276344,590
201200000069,12,10,4,730,1,1,1,3,7,268,2739 rue du Grand Chemin,M,5061844,0274570,590
201200000070,12,10,5,1145,4,2,1,2,2,212,69 rue du bois,M,5065768,0271685,590
201200000071,12,11,13,1845,5,2,1,8,1,268,12 Bis rue Jean Mermoz,M,5063763,0271027,590
201200000072,12,11,15,1800,2,1,1,1,1,212,206 rue KENNEDY,M,5065275,0269650,590
201200000073,12,11,27,1730,5,2,1,1,6,212,14 r d président kennedy,M,5064523,0272026,590
201200000074,12,1,5,900,1,2,1,1,6,400,27 Place de la Libératio,M,5064256,0263781,590
201200000075,12,5,13,1500,1,2,1,1,7,400,122 rue du Ml Joffre,M,5064123,0262732,590
201200000076,12,7,7,1545,1,1,1,3,6,423,rue de la Vierouck,M,5066470,0265766,590
201200000077,12,7,26,1100,1,2,1,1,1,423,81 rue ferdinand capelle,M,5065542,0266185,590
201200000078,12,9,22,1815,1,2,1,1,6,293,277 rue du Bellot,M,5064275,0254405,590
201200000079,12,3,6,1930,5,2,1,1,3,546,Route d'hazebrouck,M,5077315,0256221,590
201200000080,12,3,25,1730,1,2,1,1,7,546,rue de la Chappelle,M,5077749,0255437,590
201200000081,12,5,15,830,1,2,9,1,6,580,rue de bailleul parking,M,5080707,0258538,590
201200000082,12,5,19,1345,1,1,1,1,1,318,Rte départementale,M,5087929,0257486,590
201200000083,12,6,22,1445,1,2,1,1,2,135,22 Rue Moeneclaye,M,5080052,0248351,590
201200000084,12,6,21,1630,1,1,1,9,7,536,Route Nationale,M,5079078,0251246,590
201200000085,12,7,15,930,1,1,1,1,1,436,Rte de ST OMER,M,5078925,0239070,590
201200000086,12,12,18,1700,5,2,1,1,3,580,18 Avenue de la Bergerie,M,5081257,0258028,590
201200000087,12,4,19,1430,1,1,1,3,6,044,Rue de St-Amand,M,5060268,0322967,590
201200000088,12,7,4,1745,1,2,1,2,1,660,55 rue de verdun,M,5064017,0323535,590
201200000089,12,9,2,300,3,1,1,1,1,044,rue de Tournai,M,5060798,0326817,590
201200000090,12,10,7,1545,1,2,6,1,3,124,GRAND RUE,M,5059968,0325295,590
201200000091,12,12,3,830,4,2,1,3,7,146,81 Route Nationale,M,5061056,0320457,590
201200000092,12,1,13,2245,5,2,1,1,1,106,rue Félix Dehaux,M,5057739,0319174,590
201200000093,12,3,4,2030,5,1,1,2,6,042,73 route nationale,M,5053182,0327390,590
201200000094,12,6,12,800,1,1,1,7,5,523,Rue de Peronne,M,5057601,0317381,590
201200000095,12,7,2,1230,1,1,1,1,2,419,route de Douai,M,5051299,0327328,590
201200000096,12,9,25,800,1,1,1,1,5,106,rue Félix Dehau,M,5057696,0319379,590
201200000097,12,1,19,815,5,2,1,2,6,482,100 rue de LILLE,M,5070810,0300185,590
201200000098,12,3,21,1245,1,1,1,1,2,482,Le Hameau du Chien,M,5071423,0302406,590
201200000099,12,3,25,1100,1,1,1,1,5,173,Rte de Comines,M,5073364,0295073,590
201200000100,12,7,14,1730,1,2,9,1,6,482,rue Jeanne d'ARC,M,5071357,0300257,590
201200000101,12,12,1,1245,1,1,1,1,3,173,,M,5072756,0294114,590
201200000102,12,2,2,1930,3,1,1,9,6,019,,M,5029815,0352816,590
201200000103,12,2,11,1545,3,1,9,1,2,166,,M,5031700,0360799,590
201200000104,12,5,27,1900,1,2,1,7,1,559,20 rue du moulin,M,5034106,0364687,590
201200000105,12,2,9,900,1,2,1,7,6,038,34 Rue Rouget de Lisle,M,5024840,0337720,590
201200000106,12,8,11,1615,1,2,1,1,6,192,43 bd de la République,M,5031289,0327082,590
201200000107,12,12,28,1900,5,2,1,2,6,285,7 Rue Jean Jaures,M,5025790,0341616,590
201200000108,12,3,1,1945,3,1,1,2,6,434,Rte de Condé,M,5045874,0348627,590
201200000109,12,1,6,2230,5,2,1,1,3,374,Grande Rue,M,5012854,0383774,590
201200000110,12,1,18,1000,1,1,1,1,1,035,Rte d'Etroeungt,M,5009081,0393022,590
201200000111,12,3,18,130,3,1,1,2,7,177,Route de LANDRECIES,M,5012478,0387390,590
201200000112,12,7,29,1945,1,1,1,9,1,241,36 route de Fontenelles,M,5003330,0387950,590
201200000113,12,8,14,830,1,2,1,1,6,036,rue d'aulnoye,M,5012690,0392909,590
201200000114,12,10,19,800,2,2,1,1,1,078,Rte Nationale/ r de l'eg,M,5016324,0401470,590
201200000115,12,1,10,1015,1,2,1,1,6,249,PLace de VERDUN,M,5001800,0404648,590
201200000116,12,7,22,1800,1,1,1,1,7,249,Rue Antoine Renaud,M,5002705,0406520,590
201200000117,12,9,8,1845,1,2,1,1,3,249,3 Rue Théophile Legrand,M,5001786,0404010,590
201200000118,12,1,12,1100,1,2,1,1,1,331,23 rue du G de Gaulle,M,5012420,0369042,590
201200000119,12,6,3,700,2,2,9,2,6,331,Rte du Faubg Soyeres,M,5013555,0367933,590
201200000120,12,7,1,1615,1,2,1,1,7,583,Les Ecreutes,M,5014588,0382455,590
201200000121,12,9,6,2030,1,2,1,1,3,194,24 Chaussée Brunehaut,M,5019114,0364155,590
201200000122,12,10,15,1345,1,2,3,1,3,061,Rte de Prisches/ Haute r,M,5006199,0379383,590
201200000123,12,11,16,1800,5,2,1,8,2,331,Ave de la Légion d'Honne,M,5012774,0368654,590
201200000124,12,12,22,1645,2,1,1,3,1,061,27 Rte de Prisches,M,5006917,0378043,590
201200000125,12,8,10,1900,1,2,1,1,2,601,43 rue roger salengro,M,5005583,0409534,590
201200000126,12,8,19,230,5,2,1,1,6,601,23 Rue François Ansieau,M,5006268,0410181,590
201200000127,12,11,11,2300,3,1,1,1,6,347,Rue Clemenceau,M,5011535,0407867,590
201200000128,12,8,26,100,3,1,1,1,7,048,Rte départementale,M,5024111,0324828,590
201200000129,12,6,9,245,5,2,1,1,6,136,117 rue de landrecies,M,5010330,0355112,590
201200000130,12,6,30,2230,3,1,1,1,7,136,Rte de Guise,M,5008214,0355063,590
201200000131,12,8,12,1130,1,2,1,7,6,136,38 BOULEVARD PATURLE,M,5010406,0353610,590
201200000132,12,8,24,1515,1,2,1,1,6,136,78 rue de la République,M,5010220,0354122,590
201200000133,12,9,16,500,3,1,1,1,1,136,Av M Leclers de  Hautecl,M,5009612,0357484,590
201200000134,12,12,16,145,3,2,9,1,6,136,Av M Leclerc de Hauteclo,M,5010315,0355195,590
201200000135,12,3,7,1845,5,2,1,3,1,063,rue Victor Watremez,M,5014100,0338151,590
201200000136,12,7,12,1630,1,2,1,1,6,139,1 bvd du 8 mai 1945,M,5012305,0342084,590
201200000137,12,7,14,1900,1,1,1,2,1,321,Route Nationale,M,5011934,0347498,590
201200000138,12,9,19,2115,5,2,1,1,3,139,rue de la REPUBLIQUE,M,5012593,0341017,590
201200000139,12,10,15,2145,3,1,1,2,1,321,Rte départementale,M,5011873,0347756,590
201200000140,12,11,14,1715,1,2,1,1,1,139,24 Rue henri Barbusse,M,5011725,0340858,590
201200000141,12,11,22,1430,1,2,1,1,1,139,rue Stephenson,M,5012700,0341732,590
201200000142,12,12,12,1100,1,2,1,1,6,139,rue gambetta,M,5012103,0340735,590
201200000143,12,12,21,1915,5,2,1,2,6,139,201 rue de la république,M,5013193,0340274,590
201200000144,12,5,8,2015,2,1,1,8,6,287,rue du G de Gaulle,M,5010761,0334731,590
201200000145,12,6,29,1530,1,2,1,1,6,118,rue du Lieutenant COLPIN,M,5003141,0347102,590
201200000146,12,7,10,1330,1,1,1,1,6,191,Rue Gabry,M,5004054,0336338,590
201200000147,12,9,25,845,1,2,1,8,3,118,Rue des Frères desjardin,M,5003888,0346508,590
201200000148,12,11,15,1100,1,1,1,8,7,074,rue de Busigny,M,5007504,0344546,590
201200000149,12,12,14,1745,5,1,3,2,3,074,11 Rue Jacquard,M,5008503,0344077,590
201200000150,12,4,19,2130,3,1,1,1,6,312,,M,5003063,0324447,590
201200000151,12,11,29,1330,1,1,2,1,3,125,Rte départementale,M,5013810,0314429,590
201200000152,12,12,12,1045,1,1,1,7,4,010,,M,5015922,0312413,590
201200000153,12,12,14,1730,5,2,9,2,6,097,ROUTE NATIONALE,M,5014128,0303810,590
201200000154,12,12,21,45,3,1,1,1,1,405,,M,5014570,0305964,590
201200000155,12,2,29,845,1,2,1,1,6,541,11 rue de Cambrai,M,5018893,0348052,590
201200000156,12,3,4,315,3,1,1,5,7,537,rte de Solesmes,M,5024444,0350448,590
201200000157,12,10,14,2200,5,2,1,8,6,069,524 Rue du Calvaire,M,5025662,0353272,590
201200000158,12,10,31,1415,1,2,1,1,3,571,rue du général de gaulle,M,5019093,0349861,590
201200000159,12,11,5,515,3,1,1,8,6,289,,M,5022973,0350441,590
201200000160,12,1,3,800,3,1,1,1,2,379,Rue D'Aniche,M,5029247,0324218,590
201200000161,12,1,23,2230,3,1,6,1,7,126,Rue de Cambrai,M,5030452,0313399,590
201200000162,12,6,11,1215,1,2,1,2,3,126,RUE DE CAMBRAI,M,5031038,0312628,590
201200000163,12,7,3,1645,1,1,1,1,6,228,,M,5033605,0310058,590
201200000164,12,9,9,515,3,1,1,1,1,379,Rte départementale,M,5027818,0322919,590
201200000165,12,12,20,900,1,1,1,2,2,126,,M,5030999,0313629,590
201200000166,12,2,20,1330,1,2,1,1,1,449,1 rue jules RIEU,M,5047960,0324878,590
201200000167,12,3,18,700,1,2,6,1,5,449,Rd point de la chicorée.,M,5047813,0324059,590
201200000168,12,4,1,1915,1,1,1,1,2,029,Rue du Vert Bois,M,5048977,0319785,590
201200000169,12,5,15,1015,1,2,1,4,6,449,34 rue claude jean,M,5047052,0324840,590
201200000170,12,7,8,715,1,1,1,2,7,435,rue de Tournai,M,5048741,0326077,590
201200000171,12,9,4,2230,4,2,1,1,7,105,210 rue hallard,M,5042995,0324326,590
201200000172,12,11,20,2200,5,1,1,1,5,080,rue Henri Fievet,M,5045085,0325873,590
201200000173,12,3,9,2015,5,2,1,1,6,053,19 rue de la gare,M,5029814,0378845,590
201200000174,12,3,12,1330,1,2,1,1,6,053,rue des remparts,M,5029704,0379813,590
201200000175,12,5,11,2300,3,1,1,1,7,264,Rte de Feignies,M,5032802,0392965,590
201200000176,12,5,28,1030,1,1,4,1,5,584,Rte de Mons,M,5031138,0384653,590
201200000177,12,9,8,1115,1,2,1,1,3,072,rue de Maubeuge,M,5032227,0400580,590
201200000178,12,1,26,2200,3,1,1,2,7,116,,M,5031291,0367993,590
201200000179,12,1,28,1700,1,1,1,1,1,259,rue de la Paix,M,5022239,0361062,590
201200000180,12,7,22,930,1,1,1,1,1,640,Rte départementale,M,5030198,0370697,590
201200000181,12,12,13,2000,3,1,1,2,6,003,1189 R d Solre l Chateau,M,5022569,0409599,590
201200000182,12,1,12,1400,1,1,1,1,7,894,,M,0000000,0000000,620
201200000183,12,6,30,1215,1,1,1,1,6,474,,M,0000000,0000000,620
201200000184,12,9,17,1900,1,1,1,1,3,125,,M,5080100,0168900,620
201200000185,12,11,12,1400,1,1,1,1,6,156,,M,0000000,0000000,620
201200000186,12,12,30,1045,1,1,1,4,6,604,,M,0000000,0000000,620
201200000187,12,2,16,1500,1,1,1,1,6,122,,M,0000000,0000000,620
201200000188,12,7,18,1845,1,1,1,1,7,440,,M,0000000,0000000,620
201200000189,12,4,12,515,3,1,1,1,3,115,,M,5026200,0269100,620
201200000190,12,6,7,1845,1,2,3,1,3,663,Route nationale 25,M,5017600,0244300,620
201200000191,12,6,16,1415,1,1,1,1,1,011,,M,5031400,0264200,620
201200000192,12,8,3,1345,1,1,1,1,7,181,,M,5015000,0271400,620
201200000193,12,9,27,830,1,2,1,1,6,011,RUE D'ARRAS,M,5031600,0264900,620
201200000194,12,10,30,1845,3,1,1,1,1,672,,M,5012000,0269300,620
201200000195,12,1,25,1445,1,1,1,2,1,861,,M,5038200,0280100,620
201200000196,12,1,28,1330,1,1,1,1,1,861,,M,5038900,0280700,620
201200000197,12,3,15,2115,3,1,1,1,6,369,,M,5033600,0289800,620
201200000198,12,3,25,2300,5,2,1,1,6,861,11 rue Vcitor Hugo,M,5037800,0280900,620
201200000199,12,6,16,415,3,1,1,1,6,213,,M,5038400,0271800,620
201200000200,12,7,3,915,1,1,1,1,1,589,,M,5035200,0270400,620
201200000201,12,7,14,545,2,1,1,2,6,609,,M,5034500,0275300,620
201200000202,12,7,22,1215,1,1,1,7,7,589,,M,5035500,0271500,620
201200000203,12,9,7,1215,1,1,2,1,5,589,,M,5034900,0269500,620
201200000204,12,9,24,745,1,1,1,1,6,861,,M,5038400,0280100,620
201200000205,12,9,28,945,1,1,1,1,1,612,,M,5036700,0291400,620
201200000206,12,1,18,1730,3,1,1,2,6,042,,M,0000000,0000000,620
201200000207,12,3,14,1530,1,2,1,1,6,781,rue de la gare,M,0000000,0000000,620
201200000208,12,3,22,1345,1,1,1,1,6,298,,M,5023500,0315200,620
201200000209,12,6,17,1430,1,1,1,1,7,285,,M,5019300,0289800,620
201200000210,12,7,16,2130,5,1,2,9,3,582,,M,5027600,0289100,620
201200000211,12,9,27,1345,1,1,1,1,7,424,,M,0000000,0000000,620
201200000212,12,11,23,1815,3,1,1,2,3,559,,M,5021100,0310300,620
201200000213,12,12,15,815,1,1,1,1,6,284,,M,0000000,0000000,620
201200000214,12,6,15,615,2,1,1,2,3,825,,M,5029379,0304755,620
201200000215,12,10,3,1945,3,1,1,2,6,173,,M,0000000,0000000,620
201200000216,12,1,16,900,1,2,1,7,6,584,718 rue de la place,M,0000000,0000000,620
201200000217,12,3,1,1545,1,1,1,1,1,473,,M,5060445,0244599,620
201200000218,12,6,11,1800,1,2,2,1,3,473,668 rue d' Auchel,M,0000000,0000000,620
201200000219,12,6,21,1200,1,2,1,1,1,500,RUE DE LILLERS,M,5056000,0243500,620
201200000220,12,10,31,1815,3,1,1,1,3,676,,M,0000000,0000000,620
201200000221,12,4,7,915,1,2,1,1,7,454,rue du boulan,M,0000000,0000000,620
201200000222,12,4,20,1945,1,1,1,7,1,520,,M,,,620
201200000223,12,6,2,1345,1,1,1,1,3,491,,M,0000000,0000000,620
201200000224,12,2,14,1715,1,2,1,1,6,908,4 rue Marcel caudevelle,M,0000000,0000000,620
201200000225,12,2,14,1430,1,2,1,1,1,908,4 Rue Marcel Caudevelle,M,0000000,0000000,620
201200000226,12,2,16,1130,1,1,1,8,3,104,,M,5074200,0178000,620
201200000227,12,2,26,1230,1,1,1,1,1,255,,M,0000000,0000000,620
201200000228,12,3,10,1845,3,1,1,1,6,566,,M,0000000,0000000,620
201200000229,12,3,22,1645,1,1,1,7,1,789,,M,0000000,0000000,620
201200000230,12,3,30,1900,1,2,1,1,3,773,RUE JACQUES CONTE,M,0000000,0000000,620
201200000231,12,7,24,1615,1,1,1,1,5,075,,M,0000000,0000000,620
201200000232,12,7,24,2315,3,1,1,1,6,268,,M,0000000,0000000,620
201200000233,12,9,8,1800,1,1,2,7,3,821,,M,5060704,0174441,620
201200000234,12,9,15,2015,2,1,1,1,7,255,,M,5068200,0180200,620
201200000235,12,10,28,1930,5,2,1,2,1,524,rue du rossignol,M,5067300,0181900,620
201200000236,12,11,10,1800,5,2,1,8,6,908,d 237,M,0000000,0000000,620
201200000237,12,11,24,330,3,1,1,1,7,599,,M,0000000,0000000,620
201200000238,12,12,17,1715,5,2,1,2,6,773,ROUTE DE DESVRES,M,5064500,0175300,620
201200000239,12,4,3,1800,1,1,1,1,1,899,,M,0000000,0000000,620
201200000240,12,7,13,1315,1,1,2,1,3,889,,M,0000000,0000000,620
201200000241,12,7,20,15,3,1,2,1,3,560,,M,0000000,0000000,620
201200000242,12,7,25,1430,1,1,1,1,1,052,,M,0000000,0000000,620
201200000243,12,8,3,745,1,1,1,1,1,560,,M,0000000,0000000,620
201200000244,12,8,12,1945,1,2,1,1,3,705,rue victor HUGO,M,0000000,0000000,620
201200000245,12,9,30,1245,1,2,3,1,3,711,Rue Jean Jaures,M,0000000,0000000,620
201200000246,12,4,1,1600,1,1,1,1,3,603,,M,0000000,0000000,620
201200000247,12,4,21,1415,1,2,6,3,7,264,RD940,M,0000000,0000000,620
201200000248,12,4,11,1745,1,1,1,1,3,356,,M,5042900,0259400,620
201200000249,12,5,7,830,1,2,1,1,3,793,rue de Bouvigny,M,0000000,0000000,620
201200000250,12,5,5,1300,1,2,1,2,3,170,rue roger salengro,M,0000000,0000000,620
201200000251,12,6,20,1600,1,2,1,1,6,443,"123, rue Emile Basly",M,5045200,0265300,620
201200000252,12,10,25,815,2,1,1,5,6,793,,M,5040300,0264400,620
201200000253,12,12,15,1130,1,1,1,8,1,443,,M,0000000,0000000,620
201200000254,12,12,18,1500,1,1,1,2,1,314,,M,5039100,0269300,620
201200000255,12,1,29,800,2,2,1,5,3,870,84 route nationale,M,0000000,0000000,620
201200000256,12,1,29,1730,3,1,1,1,6,844,,M,0000000,0000000,620
201200000257,12,3,13,2300,3,1,6,1,6,207,,M,5043900,0173900,620
201200000258,12,8,4,2145,3,1,1,2,6,044,,M,0000000,0000000,620
201200000259,12,8,25,1600,1,2,1,1,1,844,rue principale,M,0000000,0000000,620
201200000260,12,1,6,730,2,2,1,1,6,318,route de fromessent,M,0000000,0000000,620
201200000261,12,1,29,730,3,2,1,5,6,318,avenue de rombly,M,0000000,0000000,620
201200000262,12,2,16,1700,1,2,1,1,1,318,boulevard lefebvre,M,0000000,0000000,620
201200000263,12,5,7,1415,1,2,1,1,3,318,20 route de fromessent,M,0000000,0000000,620
201200000264,12,7,25,1730,1,1,1,1,6,354,,M,0000000,0000000,620
201200000265,12,12,30,930,3,1,1,8,3,201,,M,0000000,0000000,620
201200000266,12,12,30,530,3,1,1,3,6,318,,M,5054700,0162200,620
201200000267,12,1,19,1845,5,2,1,2,6,046,555 route nationale,M,0000000,0000000,620
201200000268,12,1,31,1545,1,1,1,1,2,726,,M,0000000,0000000,620
201200000269,12,4,30,1645,1,2,7,8,6,046,rue de l'?glise,M,5040200,0197400,620
201200000270,12,5,13,615,2,1,1,1,6,659,,M,0000000,0000000,620
201200000271,12,6,6,945,1,1,1,1,6,743,,M,0000000,0000000,620
201200000272,12,6,17,1200,1,2,1,1,6,461,74 rue Fernand Lemercier,M,5038600,0202900,620
201200000273,12,7,25,845,1,1,1,1,6,150,,M,5041300,0177700,620
201200000274,12,11,30,1630,2,2,9,2,6,177,rue de la gare,M,5044800,0183500,620
201200000275,12,12,1,830,1,1,9,5,6,247,,M,0000000,0000000,620
201200000276,12,12,23,545,3,2,1,2,6,522,rd 130,M,5044300,0193100,620
201200000277,12,1,10,1830,5,2,1,1,6,014,rue du portugal,M,0000000,0000000,620
201200000278,12,2,17,1615,1,2,1,1,1,014,Bd de la Manutention,M,0000000,0000000,620
201200000279,12,7,19,1530,1,2,1,1,6,014,rue Saint Pierre,M,0000000,0000000,620
201200000280,12,7,23,2000,1,1,1,1,6,014,,M,0000000,0000000,620
201200000281,12,7,31,2000,1,1,1,1,7,543,,M,0000000,0000000,620
201200000282,12,8,24,1600,1,2,2,1,6,875,rue pottier,M,5071400,0234100,620
201200000283,12,12,5,1715,3,1,1,2,6,014,,M,5066000,0239600,620
201200000284,12,12,17,1315,1,1,1,8,3,875,,M,5070900,0233400,620
201200000285,12,12,31,1930,5,2,1,2,6,014,grand place,M,5064300,0239700,620
201200000286,12,3,20,1815,1,1,3,1,3,748,,M,5090800,0212800,620
201200000287,12,3,28,830,1,2,1,5,6,756,,M,0000000,0000000,620
201200000288,12,4,8,1130,1,1,1,1,7,852,,M,5096762,0206363,620
201200000289,12,4,13,1615,1,1,1,1,1,623,,M,0000000,0000000,620
201200000290,12,4,24,1345,1,1,1,2,1,852,,M,5091200,0206500,620
201200000291,12,9,1,300,3,1,1,1,6,748,,M,5090400,0212700,620
201200000292,12,10,13,1515,1,1,2,1,1,087,,M,0000000,0000000,620
201200000293,12,10,24,2115,3,1,1,1,3,393,,M,0000000,0000000,620
201200000294,12,12,8,1730,2,1,1,1,3,748,,M,5099900,0210500,620
201200000295,12,3,10,1315,1,1,1,1,6,325,,M,0000000,0000000,620
201200000296,12,5,9,915,1,1,1,2,6,325,,M,0000000,0000000,620
201200000297,12,6,10,1530,1,1,1,1,1,265,,M,0000000,0000000,620
201200000298,12,9,4,900,1,1,6,1,7,325,,M,0000000,0000000,620
201200000299,12,11,9,715,3,1,1,1,7,325,,M,0000000,0000000,620
201200000300,12,12,22,2130,3,1,4,3,3,760,,M,0000000,0000000,620
201200000301,12,1,28,1200,1,1,1,1,7,656,,M,0000000,0000000,620
201200000302,12,2,22,1930,3,1,1,1,2,495,,M,0000000,0000000,620
201200000303,12,5,4,1730,1,1,1,8,5,308,,M,0000000,0000000,620
201200000304,12,6,3,445,2,2,1,2,7,292,rue Bernard CHOCHOY,M,0000000,0000000,620
201200000305,12,6,13,1715,1,2,1,1,2,534,Avenue Bernard CHOCHOY,M,0000000,0000000,620
201200000306,12,6,29,930,1,2,1,1,1,534,RD 225,M,0000000,0000000,620
201200000307,12,10,14,1730,1,1,1,1,1,495,,M,0000000,0000000,620
201200000308,12,11,11,1815,5,2,1,1,6,534,27 Rue B.Chochoy,M,0000000,0000000,620
201200000309,12,12,25,1745,3,1,1,2,1,898,,M,5072004,0218734,620
201200000310,12,4,17,1700,1,2,1,2,6,652,Grand Place,M,0000000,0000000,620
