Num_Acc	an	mois	jour	hrmn	lum	agg	int	atm	col	com	adr	gps	lat	long	dep
200900000074	9	1	16	1215	1	2	1	1	7	117	53, AVENUE DES TERNES				750
200900000075	9	1	13	815	1	2	2	2	2	116	23/27, AVENUE DE NEUILLY				750
200900000076	9	1	6	1800	5	2	3	1	6	112	26, BOULEVARD DIDEROT				750
200900000077	9	1	29	1505	1	2	1	1	3	107	BOULEVARD DES INVALIDES				750
200900000078	9	1	28	1630	1	2	1	1	6	112	179, RUE DE CHARENTON				750
200900000079	9	1	30	855	1	2	5	1	6	105	99, RUE MONGE				750
200900000080	9	1	16	1550	1	2	2	8	6	109	RUE LE PELETIER				750
200900000081	9	1	17	1320	1	2	2	8	3	116	BOULEVARD MURAT				750
200900000082	9	1	8	2015	5	2	1	1	6	108	63, RUE PIERRE CHARRON				750
200900000083	9	1	26	200	5	2	3	1	7	111	109, RUE DE CHARONNE				750
200900000084	9	1	3	1110	1	2	3	1	6	117	, BOULEVARD BERTHIER				750
200900000085	9	1	25	1803	5	2	3	2	6	107	2, RUE DE SOLFERINO				750
200900000086	9	1	30	2023	5	2	1	1	3	116	0, AVENUE FOCH				750
200900000087	9	1	20	850	1	2	1	1	6	113	00, AVENUE DE LA PORTE D				750
200900000088	9	1	19	1845	5	2	5	1	6	115	144, RUE FALGUIERE				750
200900000089	9	1	13	1215	1	2	1	1	7	111	24, BOULEVARD RICHARD LE				750
200900000090	9	1	18	1130	1	2	1	1	7	116	65, AVENUE DE LA GRANDE				750
200900000091	9	1	13	1945	5	2	1	1	6	107	223, BOULEVARD SAINT GER				750
200900000092	9	1	2	2305	5	2	4	1	6	108	1, AVENUE DE FRIEDLAND				750
200900000093	9	1	21	1247	1	2	3	8	3	104	34, BOULEVARD HENRI IV				750
200900000094	9	1	4	130	5	2	2	1	2	112	COURS DE VINCENNES				750
200900000095	9	1	28	1934	5	2	4	1	6	113	1, BOULEVARD SAINT MARCE				750
200900000096	9	1	21	855	1	2	1	1	3	117	42, BOULEVARD DE DOUAUMO				750
200900000097	9	1	4	1130	1	2	5	1	6	104	07, PLACE DE LA BASTILLE				750
200900000098	9	1	9	2000	5	2	1	1	7	116	BOULEVARD DE L AMIRAL BR				750
200900000099	9	1	9	1512	1	2	1	1	6	111	RUE DES NANETTES				750
200900000100	9	1	28	1400	1	2	2	1	7	119	182, RUE D AUBERVILLIERS				750
200900000101	9	1	14	755	5	2	5	2	6	113	31, RUE VERGNIAUD				750
200900000102	9	1	21	1605	1	2	1	2	3	114	91, AVENUE DU GENERAL LE				750
200900000103	9	1	10	2045	3	2	2	1	3	111	RUE DE LA FOLIE REGNAULT				750
200900000104	9	1	17	1510	1	2	1	1	6	109	20, RUE JOUBERT				750
200900000105	9	1	30	925	1	2	1	1	4	101	QUAI DES TUILERIES				750
200900000106	9	1	2	2030	5	2	1	1	3	114	17, AVENUE DE LA PORTE D				750
200900000107	9	1	2	2340	5	2	2	1	3	113	100, BOULEVARD AUGUSTE B				750
200900000108	9	1	28	1340	1	2	1	1	2	109	23, RUE DE CHATEAUDUN				750
200900000109	9	1	19	945	1	2	5	2	2	116	5, AVENUE DE LA GRANDE A				750
200900000110	9	1	9	1355	1	2	3	1	6	117	1, RUE GUILLAUME TELL				750
200900000111	9	1	14	1355	1	2	3	1	3	111	58, RUE AMELOT				750
200900000112	9	1	16	1705	1	2	1	1	6	115	RUE LECOURBE				750
200900000113	9	1	13	930	1	2	1	2	3	116	AVENUE FOCH				750
200900000114	9	1	16	745	2	2	2	1	3	107	11, RUE DUROC				750
200900000115	9	1	30	1810	3	2	1	1	6	115	AVENUE DE SUFFREN				750
200900000116	9	1	8	1950	3	2	1	1	6	120	36, RUE DE MENILMONTANT				750
200900000117	9	1	20	1050	1	2	3	1	5	105	BOULEVARD SAINT MARCEL				750
200900000118	9	1	2	1535	1	2	1	1	6	109	21, RUE DE CHATEAUDUN				750
200900000119	9	1	22	505	5	2	5	2	6	114	02, AVENUE RENE COTY				750
200900000120	9	1	14	1505	1	2	4	1	6	114	115, BOULEVARD JOURDAN				750
200900000121	9	1	22	2200	5	2	1	1	6	113	RUE WATT				750
200900000122	9	1	25	1735	5	2	1	2	6	116	ALLEE DE LONGCHAMP				750
200900000123	9	1	21	910	1	2	1	1	7	106	13, QUAI MALAQUAIS				750
200900000124	9	1	30	45	5	2	2	1	6	115	30, RUE LERICHE				750
200900000125	9	1	28	715	2	2	5	1	3	108	COURS ALBERT 1ER				750
200900000126	9	1	27	1345	1	2	1	1	6	114	55, RUE BOISSONADE				750
200900000127	9	1	30	255	5	2	1	1	7	102	9, BOULEVARD DES CAPUCIN				750
200900000128	9	1	27	2035	5	2	1	1	6	116	41, RUE GROS				750
200900000129	9	1	20	1330	1	2	1	1	6	106	5, PLACE SAINT MICHEL				750
200900000130	9	1	14	1415	1	2	5	8	7	103	RUE REAUMUR				750
200900000131	9	1	28	1705	2	2	2	1	6	111	72, AVENUE DE LA REPUBLI				750
200900000132	9	1	1	330	5	2	1	1	6	116	5, BOULEVARD DE BEAUSEJO				750
200900000133	9	1	28	1620	1	2	1	1	3	117	PORTE MAILLOT				750
200900000134	9	1	8	1300	1	2	1	9	2	105	4, BOULEVARD DE L HOPITA				750
200900000135	9	1	1	235	5	2	1	1	6	109	01, RUE AUBER				750
200900000136	9	1	25	2010	5	2	2	2	3	112	239, RUE DE CHARENTON				750
200900000137	9	1	19	1625	1	2	1	2	6	109	73, RUE SAINT LAZARE				750
200900000138	9	1	13	2310	5	2	1	1	6	114	AVENUE DE LA PORTE DE CH				750
200900000139	9	1	28	1900	5	2	2	1	6	115	RUE DE LA CROIX NIVERT				750
200900000140	9	1	22	1015	1	2	1	3	6	119	75, RUE DE L OURCQ				750
200900000141	9	1	27	1315	1	2	2	1	1	118	151, RUE ORDENER				750
200900000142	9	1	9	1635	1	2	1	1	3	113	26, QUAI D AUSTERLITZ				750
200900000143	9	1	13	905	1	2	4	2	4	106	QUAI MALAQUAIS				750
200900000144	9	1	11	705	2	2	1	1	6	117	PORTE D ASNIERES				750
200900000145	9	1	21	220	5	2	1	1	6	116	10, AVENUE DE NEW YORK				750
200900000146	9	1	16	930	1	2	1	1	3	116	41, AVENUE FOCH				750
200900000147	9	1	13	1725	5	2	1	2	6	114	PORTE D ORLEANS				750
200900000148	9	1	7	1040	1	2	1	1	6	112	2, PLACE LOUIS ARMAND				750
200900000149	9	1	15	1600	1	2	1	1	4	116	BD PERIPHERIQUE EXTERIEU				750
200900000150	9	1	18	2300	5	2	1	1	2	120	ECHANGEUR VINCENNES				750
200900000151	9	1	24	540	5	2	5	1	6	120	PLACE GAMBETTA				750
200900000152	9	1	29	1300	1	2	1	1	6	111	20, RUE BOUVIER				750
200900000153	9	1	27	1202	1	2	5	1	2	105	01, RUE MONGE				750
200900000154	9	1	12	1020	1	2	5	1	3	116	AVENUE D IENA				750
200900000155	9	1	26	1715	2	2	3	1	7	103	207, RUE DU TEMPLE				750
200900000156	9	1	24	19	5	2	1	1	3	111	283, RUE DU FAUBOURG SAI				750
200900000157	9	1	23	850	1	2	1	2	6	106	RUE D ASSAS				750
200900000158	9	1	22	1530	1	2	2	2	2	104	08, QUAI DE GESVRES				750
200900000159	9	1	21	700	5	2	1	1	3	112	65, RUE DE LYON				750
200900000160	9	1	4	1240	1	2	2	1	6	105	139, BOULEVARD SAINT MIC				750
200900000161	9	1	27	1725	5	2	1	1	2	112	121, BOULEVARD SOULT				750
200900000162	9	1	14	1810	5	2	5	1	3	116	PLACE DU MARECHAL DE LAT				750
200900000163	9	1	29	1815	5	2	2	1	6	105	RUE GEOFFROY SAINT HILAI				750
200900000164	9	1	18	510	5	2	2	3	3	111	RUE DU CHEMIN VERT				750
200900000165	9	1	22	815	1	2	1	2	2	108	VOIE GEORGES POMPIDOU				750
200900000166	9	1	18	1100	1	2	2	1	6	120	142, RUE DES PYRENEES				750
200900000167	9	1	23	1745	5	2	1	8	3	119	114, BOULEVARD MACDONALD				750
200900000168	9	1	23	1200	1	2	5	2	3	119	PLACE DE LA PORTE DE PAN				750
200900000169	9	1	21	1235	1	2	1	1	3	111	6, RUE LEON FROT				750
200900000170	9	1	1	1850	5	2	1	1	1	118	129, RUE ORDENER				750
200900000171	9	1	30	950	1	2	1	1	7	112	RUE DU CHAROLAIS				750
200900000172	9	1	26	930	1	2	2	1	7	119	58, RUE ARMAND CARREL				750
200900000173	9	1	16	1820	2	2	1	1	6	111	109, RUE OBERKAMPF				750
200900000174	9	1	31	1210	1	2	5	1	3	103	13, PLACE DE LA REPUBLIQ				750
200900000175	9	1	31	2240	5	2	4	1	6	101	43, RUE ETIENNE MARCEL				750
200900000176	9	1	28	2348	5	2	1	1	6	112	QUAI DE LA RAPEE				750
200900000177	9	1	27	845	1	2	1	1	4	112	BOULEVARD PERIPHERIQUE I				750
200900000178	9	1	23	1435	1	2	3	1	3	113	142, BOULEVARD DE L HOPI				750
200900000179	9	1	14	2110	5	2	2	1	3	115	0, AVENUE DE SUFFREN				750
200900000180	9	1	28	1910	5	2	3	1	6	107	Vis�Vis 57, BOULEVARD DE				750
200900000181	9	1	22	1800	2	2	1	2	6	108	AVENUE DU PRESIDENT WILS				750
200900000182	9	1	7	900	1	2	1	9	3	114	11, PLACE DES CINQ MARTY				750
200900000183	9	1	26	440	5	2	5	1	6	116	ALLEE DE MADRID A NEUILL				750
200900000184	9	1	25	620	5	2	1	1	6	114	90, BOULEVARD DU MONTPAR				750
200900000185	9	1	29	1915	5	2	1	1	6	112	23, BOULEVARD DIDEROT				750
200900000186	9	1	26	1000	1	2	3	1	6	104	QUAI DE L HOTEL DE VILLE				750
200900000187	9	1	28	1445	1	2	1	1	2	117	135, AVENUE DE VILLIERS				750
200900000188	9	1	19	920	1	2	1	2	3	105	RUE DES ECOLES				750
200900000189	9	1	23	1025	1	2	2	2	5	108	23, RUE PIERRE CHARRON				750
200900000190	9	1	14	2055	5	2	1	1	6	118	55, RUE DU SIMPLON				750
200900000191	9	1	2	1535	1	2	1	1	6	120	114, RUE D AVRON				750
200900000192	9	1	16	2200	5	2	5	1	3	105	BOULEVARD SAINT GERMAIN				750
200900000193	9	1	18	1415	1	2	1	2	3	108	VOIE GEORGES POMPIDOU				750
200900000194	9	1	29	1210	1	2	3	1	6	112	76, RUE DE REUILLY				750
200900000195	9	1	20	1045	1	2	1	1	3	120	BOULEVARD PERIPHERIQUE				750
200900000196	9	1	29	1720	1	2	1	1	6	111	113, RUE DE LA ROQUETTE				750
200900000197	9	1	21	730	2	2	1	1	3	120	PORTE DE BAGNOLET				750
