Num_Acc,an,mois,jour,hrmn,lum,agg,int,atm,col,com,adr,gps,lat,long,dep
200700000038,7,1,24,1730,2,1,1,8,6,338,,M,4990300,0246900,800
200700000039,7,1,2,1700,5,2,1,1,1,099,rue du Moulin,M,0000000,0000000,800
200700000040,7,1,11,945,1,1,1,6,7,606,,M,0000000,0000000,800
200700000041,7,1,2,1530,1,1,1,1,2,180,,M,4995200,0208100,800
200700000042,7,1,27,1915,3,1,1,1,1,316,,M,0000000,0000000,800
200700000043,7,1,3,1330,1,1,1,1,6,779,,M,0000000,0000000,800
200700000044,7,1,2,2300,5,1,1,1,7,464,,M,0000000,0000000,800
200700000045,7,1,12,1915,3,1,1,2,3,183,CD 29   PK16,M,0000000,0000000,800
200700000046,7,1,18,1430,1,1,1,6,1,598,,M,0000000,0000000,800
200700000047,7,1,23,1900,3,1,1,3,6,598,,M,0000000,0000000,800
200700000048,7,1,10,1400,1,1,1,1,6,645,,M,0000000,0000000,800
200700000049,7,1,17,1700,1,2,1,8,3,377,,M,5013800,0232300,800
200700000050,7,1,4,1745,5,2,1,8,3,296,rue du Docteur RICHARD,M,0000000,0000000,800
200700000051,7,1,24,1830,2,1,1,1,1,296,,M,5003100,0200200,800
200700000052,7,1,31,1045,1,2,1,1,6,241,CD 216,M,0000000,0000000,800
200700000053,7,1,11,845,3,1,1,2,1,669,,M,0000000,0000000,800
200700000054,7,1,14,1915,3,1,1,1,1,685,,M,0000000,0000000,800
200700000055,7,1,20,1815,1,1,1,1,1,032,,M,0000000,0000000,800
200700000056,7,1,25,1530,2,2,1,1,5,685,Place du bastion,M,0000000,0000000,800
200700000057,7,1,21,1745,3,1,2,1,3,116,,M,4974800,0267200,800
200700000058,7,1,31,815,5,2,1,8,6,274,RUE DE LA PAIX,M,4974400,0305100,800
200700000059,7,1,1,1700,3,1,1,1,6,037,,M,4962000,0362000,020
200700000060,7,1,8,1320,1,2,1,1,6,238,- Rue Malézieux Briquet,M,0000000,0000000,020
200700000061,7,1,10,900,1,1,1,1,3,238,,M,4960500,0351300,020
200700000062,7,1,3,1830,5,2,1,1,6,173,des Anciens Combattants,M,0000000,0000000,020
200700000063,7,1,6,1645,3,1,1,1,3,680,,M,0000000,0000000,020
200700000064,7,1,1,2145,3,1,1,2,7,350,,M,0000000,0000000,020
200700000065,7,1,20,1030,1,1,1,8,1,521,PK0.200,M,0000000,0000000,020
200700000066,7,1,7,1600,1,1,1,1,1,594,,M,0000000,0000000,020
200700000067,7,1,8,1230,1,1,1,1,1,543,départementale 87,M,0000000,0000000,020
200700000068,7,1,14,1800,3,1,1,1,1,785,,M,0000000,0000000,020
200700000069,7,1,10,1830,3,1,1,2,1,721,,M,0000000,0000000,020
200700000070,7,1,31,1715,1,1,1,1,1,739,,M,0000000,0000000,020
200700000071,7,1,10,2330,3,1,1,2,6,432,,M,4933200,0354600,020
200700000072,7,1,16,1850,3,2,1,8,3,110,danois et de la route d,M,0000000,0000000,020
200700000073,7,1,12,915,1,2,1,1,2,506,,M,4929600,0317300,020
200700000074,7,1,9,1230,1,1,1,1,3,160,,M,0000000,0000000,020
200700000075,7,1,15,1715,1,2,1,1,2,160,RUE DU STADE,M,0000000,0000000,020
200700000076,7,1,14,1430,1,2,1,1,6,476,Rue du cimetière,M,4998600,0355200,020
200700000077,7,1,11,1015,1,1,1,1,3,277,,M,0000000,0000000,600
200700000078,7,1,12,1500,1,1,1,1,3,009,,M,0000000,0000000,600
200700000079,7,1,13,1830,5,2,1,1,6,646,Rue de Calais,M,0000000,0000000,600
200700000080,7,1,15,1815,3,1,1,1,7,103,,M,0000000,0000000,600
200700000081,7,1,1,1745,5,2,1,1,3,344,RUE PRINCIPALE,M,4940300,0187800,600
200700000082,7,1,4,1900,3,1,1,2,1,649,,M,0000000,0000000,600
200700000083,7,1,26,1630,1,1,1,1,6,029,,M,0000000,0000000,600
200700000084,7,1,3,1800,3,1,1,1,1,645,Départementale 923,M,0000000,0000000,600
200700000085,7,1,3,1225,1,1,1,1,2,211,cd915,M,0000000,0000000,600
200700000086,7,1,7,430,3,1,1,1,3,090,,M,0000000,0000000,600
200700000087,7,1,12,835,1,2,1,1,2,412,rue de la molière,M,0000000,0000000,600
200700000088,7,1,22,920,1,2,1,1,6,293,cd 915,M,0000000,0000000,600
200700000089,7,1,29,1630,1,1,1,1,1,411,,M,0000000,0000000,600
200700000090,7,1,6,1630,1,1,1,8,1,363,,M,4919200,0188800,600
200700000091,7,1,8,1730,5,2,1,1,6,245,rue du Maréchal Joffre,M,0000000,0000000,600
200700000092,7,1,27,730,1,2,1,1,6,286,Résidence Grosserve,M,0000000,0000000,600
200700000093,7,1,6,1400,1,1,1,2,5,115,,M,0000000,0000000,600
200700000094,7,1,8,1930,5,2,1,2,6,157,Place des Cuignières,M,0000000,0000000,600
200700000095,7,1,16,2140,5,2,1,2,3,559,rue de Courlieu,M,0000000,0000000,600
200700000096,7,1,14,1800,2,2,1,1,7,465,rue des Glycines,M,0000000,0000000,600
200700000097,7,1,12,1030,1,1,2,1,3,040,,M,4941900,0260200,600
200700000098,7,1,13,2130,3,1,1,2,7,360,,M,0000000,0000000,600
200700000099,7,1,1,830,2,1,1,1,6,451,,M,4936700,0239300,600
200700000100,7,1,13,900,1,1,1,1,6,015,,M,4934000,0233900,600
200700000101,7,1,9,1100,1,1,1,1,7,495,,M,0000000,0000000,600
200700000102,7,1,14,600,2,2,1,1,6,526,Rue du Général Leclerc,M,0000000,0000000,600
200700000103,7,1,18,1400,1,2,1,6,2,374,rue de st martin,M,0000000,0000000,600
200700000104,7,1,7,2000,5,2,1,1,1,324,route de soissons RN31,M,0000000,0000000,600
200700000105,7,1,29,1500,1,1,1,1,6,423,RD66,M,0000000,0000000,600
200700000106,7,1,13,400,5,2,1,1,6,325,105 rue de la république,M,4939300,0277700,600
200700000107,7,1,15,930,1,2,2,1,1,402,CD98,M,0000000,0000000,600
200700000108,7,1,15,2215,5,2,2,1,3,223,Rue des couturelles / Ru,M,4943000,0264300,600
200700000109,7,1,30,1930,3,1,1,1,6,531,,M,4941700,0270100,600
200700000110,7,1,17,1610,1,2,1,2,6,471,Rue Michelet,M,0000000,0000000,600
200700000111,7,1,15,1730,3,1,3,5,4,124,,M,0000000,0000000,570
200700000112,7,1,17,2015,3,1,2,2,1,356,RD 57 A,M,0000000,0000000,570
200700000113,7,1,30,1745,5,2,3,1,3,124,carrefour RD1 et RD56,M,0000000,0000000,570
200700000114,7,1,27,1115,1,2,1,1,1,612,route d'Aumont,M,4921600,0258600,600
200700000115,7,1,18,2200,3,1,1,2,1,091,CD99,M,0000000,0000000,600
200700000116,7,1,2,1800,3,1,1,1,3,450,route de Crouy,M,0000000,0000000,600
200700000117,7,1,17,1200,1,1,1,1,2,346,,M,0000000,0000000,600
200700000118,7,1,25,1900,5,2,1,1,5,346,,M,0000000,0000000,600
200700000119,7,1,21,747,1,1,1,1,6,087,RD 330A,M,0000000,0000000,600
200700000120,7,1,26,1820,3,1,2,8,1,509,domaine de Vilette,M,0000000,0000000,600
200700000121,7,1,30,1030,1,1,1,1,1,508,,M,4931000,0262200,600
200700000122,7,1,11,1810,5,2,3,6,3,475,CD 138E,M,0000000,0000000,760
200700000123,7,1,5,15,3,1,1,1,7,419,,M,4940600,0092100,760
200700000124,7,1,25,745,2,1,1,1,5,750,,M,4946500,0083700,760
200700000125,7,1,31,945,1,1,1,1,3,759,,M,4940000,0088100,760
200700000126,7,1,3,730,3,1,3,1,3,609,,M,0000000,0000000,760
200700000127,7,1,21,1230,1,1,1,3,1,716,,M,0000000,0000000,760
200700000128,7,1,9,1810,5,2,1,1,1,238,RUE ARISTIDE BRIAND,M,0000000,0000000,760
200700000129,7,1,8,1700,1,1,1,2,2,543,,M,4961500,0049900,760
200700000130,7,1,22,1615,1,1,1,1,1,080,CD 926,M,0000000,0000000,760
200700000131,7,1,25,945,1,2,1,1,6,258,rue de l'Europe,M,4965800,0058900,760
200700000132,7,1,4,1745,5,2,3,8,3,462,rue des abreuvoirs,M,4973300,0143900,760
200700000133,7,1,5,2010,3,1,3,2,3,244,,M,4970600,0138800,760
200700000134,7,1,9,1430,1,1,1,1,6,432,CD 1314 PK 7+900,M,0000000,0000000,760
200700000135,7,1,11,1600,1,2,9,2,6,312,Avenue du Général Lecler,M,0000000,0000000,760
200700000136,7,1,11,1815,5,2,1,2,3,312,rue Félix FAURE,M,0000000,0000000,760
200700000137,7,1,5,1345,1,1,9,1,6,057,,M,4953800,0096300,760
200700000138,7,1,8,1515,1,1,2,1,1,309,,M,0000000,0000000,760
200700000139,7,1,19,745,3,1,1,2,1,490,,M,0000000,0000000,760
200700000140,7,1,8,745,3,1,1,2,1,464,,M,0000000,0000000,270
200700000141,7,1,12,2015,3,1,1,1,1,684,,M,4901600,0119300,270
200700000142,7,1,25,2015,3,1,1,1,6,424,,M,0000000,0000000,270
200700000143,7,1,12,1915,3,1,1,2,2,378,,M,4878100,0121100,270
200700000144,7,1,21,515,5,2,1,1,6,027,ROUTE DE ST ANDRE,M,4890400,0123600,270
200700000145,7,1,25,1745,3,1,1,1,1,634,,M,0000000,0000000,270
200700000146,7,1,3,2000,3,1,1,1,3,038,,M,4871500,0085100,270
200700000147,7,1,13,1800,5,2,2,1,1,502,CD830,M,0000000,0000000,270
200700000148,7,1,28,500,5,1,1,2,6,470,,M,0000000,0000000,270
200700000149,7,1,9,1330,1,1,2,1,3,516,,M,0000000,0000000,270
200700000150,7,1,12,1030,1,1,1,1,7,239,,M,4903700,0056800,270
200700000151,7,1,27,2330,1,1,1,1,6,179,,M,0000000,0000000,270
200700000152,7,1,11,1445,1,1,1,8,7,598,,M,4923000,0121300,270
200700000153,7,1,14,600,3,1,1,1,6,275,RD6015,M,4916000,0135500,270
200700000154,7,1,21,1730,1,1,1,1,1,517,"CD65, les rôtoirs",M,0000000,0000000,270
200700000155,7,1,15,130,3,1,1,1,6,648,Route Nationale 15,M,4927000,0116000,270
200700000156,7,1,21,1430,1,1,1,1,7,008,,M,4932400,0119100,270
200700000157,7,1,19,1830,3,1,1,2,6,587,,M,4929400,0064300,270
200700000158,7,1,15,1915,3,1,1,9,7,047,,M,0000000,0000000,350
200700000159,7,1,1,230,3,1,1,1,3,110,lieu-dit La Croix Rompue,M,0000000,0000000,350
200700000160,7,1,4,1345,1,1,1,1,3,177,,M,4824700,-176200,350
200700000161,7,1,19,1830,3,1,1,1,5,120,Lieu-dit SEVIGNE,M,0000000,0000000,350
200700000162,7,1,20,805,3,1,2,1,3,193,CD 82/VC7,M,0000000,0000000,350
200700000163,7,1,12,1630,1,1,2,1,3,117,,M,0000000,0000000,350
200700000164,7,1,29,830,1,1,2,1,3,307,,M,0000000,0000000,350
200700000165,7,1,10,1600,1,2,1,1,6,037,rue du calvaire,M,0000000,0000000,350
200700000166,7,1,19,800,3,1,1,1,6,196,,M,0000000,0000000,350
200700000167,7,1,16,1730,2,1,1,2,6,243,,M,0000000,0000000,350
200700000168,7,1,18,745,2,2,2,2,3,115,t pannier et boulevard t,M,0000000,0000000,350
200700000169,7,1,27,1330,1,2,2,8,5,025,route de FOUGERES,M,0000000,0000000,350
200700000170,7,1,29,2230,3,1,1,1,7,310,Lieu dit la Boyère,M,0000000,0000000,350
200700000171,7,1,4,845,1,2,1,8,3,236,Quai Surcouf,M,0000000,0000000,350
200700000172,7,1,13,2015,3,1,1,1,1,236,le moulin de via,M,4768200,-208300,350
200700000173,7,1,11,815,2,2,1,1,6,012,RUE DE L HOTEL DE VILLE,M,0000000,0000000,350
200700000174,7,1,30,245,3,1,1,1,6,124,,M,0000000,0000000,350
200700000175,7,1,4,730,3,1,1,2,3,129,,M,0000000,0000000,350
200700000176,7,1,31,1600,1,1,1,1,3,126,,M,4798900,-178400,350
200700000177,7,1,2,1230,1,1,1,2,6,306,,M,0000000,0000000,350
200700000178,7,1,15,1615,1,1,1,2,6,362,,M,0000000,0000000,350
200700000179,7,1,15,1200,1,1,1,8,2,306,,M,0000000,0000000,350
200700000180,7,1,21,615,3,1,1,1,7,085,,M,4842100,-176600,350
200700000181,7,1,17,1615,1,1,1,1,1,087,,M,0000000,0000000,350
200700000182,7,1,20,1100,1,2,9,1,6,183,6 RUE DU PLESSIS,M,0000000,0000000,350
200700000183,7,1,24,1345,1,1,1,4,1,338,,M,0000000,0000000,350
200700000184,7,1,31,915,1,1,1,1,6,217,,M,0000000,0000000,350
200700000185,7,1,16,2210,3,1,2,1,3,204,Lieu dit Eclosel,M,0000000,0000000,350
200700000186,7,1,29,1915,3,1,1,1,2,099,,M,0000000,0000000,350
200700000187,7,1,1,1015,1,2,1,1,7,125,29 RUE PORTAL,M,4794700,-122100,350
200700000188,7,1,4,1515,1,1,1,1,1,167,,M,0000000,0000000,350
200700000189,7,1,5,2030,3,1,1,2,3,220,,M,4799600,-146200,350
200700000190,7,1,11,930,1,2,1,1,6,136,rue de Villoutrey,M,0000000,0000000,350
200700000191,7,1,21,2100,3,1,2,8,3,167,,M,4783500,-132800,350
200700000192,7,1,23,745,3,1,1,1,6,220,,M,4801700,-143600,350
200700000193,7,1,24,1315,1,1,1,4,5,220,,M,0000000,0000000,350
200700000194,7,1,28,100,3,1,1,8,1,232,,M,0000000,0000000,220
200700000195,7,1,14,300,3,1,1,8,6,044,,M,0000000,0000000,220
200700000196,7,1,24,1200,1,1,1,3,3,160,,M,0000000,0000000,220
200700000197,7,1,30,1900,3,1,1,1,3,160,Petite Chapelle - RD 791,M,0000000,0000000,220
200700000198,7,1,24,1500,1,1,1,1,3,020,,M,0000000,0000000,220
200700000199,7,1,31,1830,5,2,1,1,6,032,RUE DE DINAN,M,0000000,0000000,220
200700000200,7,1,3,1715,1,1,1,1,1,049,,M,4855400,-220900,220
200700000201,7,1,5,15,5,2,1,1,6,048,1 rue de l'Hotellerie,M,0000000,0000000,220
200700000202,7,1,14,1345,1,1,1,1,1,179,,M,0000000,0000000,220
200700000203,7,1,18,2115,1,1,1,6,6,357,,M,4856000,-219000,220
200700000204,7,1,21,530,3,1,1,1,1,200,,M,0000000,0000000,220
200700000205,7,1,30,1015,1,2,1,1,6,172,RUE DE LA MADELEINE,M,0000000,0000000,220
200700000206,7,1,12,800,5,2,1,1,6,067,rue de KERAVEL,M,4856100,-318200,220
200700000207,7,1,1,915,2,1,1,1,6,256,aulieu dit  kerremarc h,M,4870500,-314100,220
200700000208,7,1,10,1030,1,1,1,8,1,220,,M,0000000,0000000,220
200700000209,7,1,10,1100,1,1,1,2,7,087,,M,4832500,-331600,220
200700000210,7,1,11,1500,1,1,1,3,7,266,,M,4824300,-332100,220
200700000211,7,1,16,1730,1,1,1,1,2,207,,M,4860500,-348900,220
200700000212,7,1,1,330,5,2,1,1,1,168,Rue du pont hélé,M,4881000,-346000,220
200700000213,7,1,9,1500,1,2,1,1,3,152,"CD786, ZA KERFOLLIC",M,4878300,-324400,220
200700000214,7,1,14,1730,1,2,1,1,6,347,place du bourg,M,4879100,-319800,220
200700000215,7,1,2,1525,1,1,1,1,1,168,,M,4804100,-470000,290
200700000216,7,1,20,930,1,2,1,1,1,075,CD 233 rue du Douvez,M,0000000,0000000,290
200700000217,7,1,27,515,3,1,1,1,6,056,,M,4843900,-434000,290
200700000218,7,1,7,1730,1,1,3,8,5,195,,M,0000000,0000000,290
200700000219,7,1,7,715,3,1,1,1,3,149,"7 au lieu dit ""Noalejou""",M,0000000,0000000,290
200700000220,7,1,17,1730,2,2,1,3,3,109,RUE DU VIADUC,M,4855200,-470600,290
200700000221,7,1,28,40,3,1,1,1,6,177,Rue de Kervilon,M,0000000,0000000,290
200700000222,7,1,14,615,3,1,1,1,3,240,,M,4827700,-415700,290
200700000223,7,1,19,1445,1,1,1,1,3,027,,M,4821000,-377800,290
200700000224,7,1,20,230,3,1,1,1,7,122,,M,4811400,-381200,290
200700000225,7,1,3,1600,1,1,1,1,1,010,,M,4852200,-413000,290
200700000226,7,1,27,1215,1,2,1,1,6,105,rue Pasteur,M,4851400,-407200,290
200700000227,7,1,27,115,3,1,1,1,7,285,,M,0000000,0000000,290
200700000228,7,1,7,1900,3,1,1,8,3,001,,M,4765300,-221100,560
200700000229,7,1,1,515,3,1,1,2,6,058,,M,0000000,0000000,560
200700000230,7,1,7,2015,3,1,1,2,1,147,,M,0000000,0000000,560
200700000231,7,1,13,1930,3,1,1,1,6,153,,M,4759800,-231300,560
200700000232,7,1,17,1700,1,1,4,8,3,036,lieu-dit Kerflem,M,4780600,-334200,560
200700000233,7,1,10,1045,1,1,1,2,7,167,", au lieu dit ""Pont Sal""",M,4767000,-290700,560
200700000234,7,1,14,745,3,1,1,5,6,176,,M,4766600,-296400,560
200700000235,7,1,11,1945,3,2,1,1,6,069,route de  Créhal,M,4764000,-345500,560
200700000236,7,1,6,1130,1,2,1,2,7,165,rue du Lac,M,4793900,-240300,560
200700000237,7,1,19,700,2,1,1,6,6,172,,M,4781900,-255300,560
200700000238,7,1,12,1745,2,2,1,8,1,178,rue des rosaires,M,4809000,-299500,560
200700000239,7,1,23,800,5,2,1,1,6,178,Quai des Récollets,M,4807400,-296400,560
200700000240,7,1,30,1730,1,2,5,7,1,140,PORT LEGAL,M,4792000,-283000,560
200700000241,7,1,15,1545,1,1,1,1,7,105,,M,4802000,-354200,560
200700000242,7,1,24,1815,3,1,1,3,3,014,,M,4801600,-337500,560
200700000243,7,1,12,745,3,1,1,9,1,554,,M,0000000,0000000,140
200700000244,7,1,16,1920,3,1,1,1,6,554,RN 158 - PK 30+300,M,0000000,0000000,140
200700000245,7,1,20,1800,2,1,1,1,4,119,,M,4915500,-026700,140
200700000246,7,1,24,1730,3,1,1,4,4,538,,M,4908700,-030100,140
200700000247,7,1,24,1745,3,1,1,5,1,538,RN 158,M,0000000,0000000,140
200700000248,7,1,11,1545,1,1,1,2,3,445,,M,0000000,0000000,140
200700000249,7,1,13,1730,2,1,1,1,3,162,,M,0000000,0000000,140
200700000250,7,1,4,2030,3,1,1,1,6,081,,M,4902300,0003400,140
200700000251,7,1,12,1830,5,2,1,1,1,431,Avenue Jean Jaurès,M,4907700,-007600,140
200700000252,7,1,27,1045,1,1,1,1,1,028,,M,4905900,0025900,140
200700000253,7,1,4,1715,2,1,6,1,7,102,,M,4923400,0022400,140
200700000254,7,1,14,630,3,1,1,9,2,399,,M,4927700,0021800,140
200700000255,7,1,12,1800,3,1,1,2,2,762,,M,0000000,0000000,140
200700000256,7,1,11,1815,5,2,1,2,6,762,route de CAEN,M,4885200,-088300,140
200700000257,7,1,10,2100,3,2,1,1,6,174,rue des dragons,M,0000000,0000000,140
200700000258,7,1,21,2100,3,1,1,1,7,065,le Parc,M,0000000,0000000,140
200700000259,7,1,21,1145,1,2,1,1,7,572,route de Caen,M,4887500,-051900,140
200700000260,7,1,8,830,2,1,1,2,1,348,,M,4929300,-118000,500
200700000261,7,1,12,1330,1,1,2,1,3,248,,M,4919800,-119000,500
200700000262,7,1,18,2215,3,1,1,2,6,516,,M,4866100,-135300,500
200700000263,7,1,25,1445,1,2,6,9,3,025,Place Patton,M,4868600,-135500,500
200700000264,7,1,19,1645,1,1,2,1,3,355,"""la bute es gros""",M,4873000,-142000,500
200700000265,7,1,15,1415,1,1,1,1,7,574,,M,0000000,0000000,500
200700000266,7,1,16,445,3,1,1,1,6,217,,M,0000000,0000000,500
200700000267,7,1,3,200,3,1,1,1,6,620,CD 64,M,4900000,0000000,500
200700000268,7,1,18,1230,1,1,1,2,2,162,,M,0000000,0000000,500
200700000269,7,1,24,830,2,1,1,3,3,041,,M,0000000,0000000,500
200700000270,7,1,9,1230,1,1,1,1,3,332,,M,0000000,0000000,500
200700000271,7,1,28,900,1,1,1,8,5,509,lieudit BEAUGUILLOT,M,0000000,0000000,500
200700000272,7,1,10,1930,5,1,1,8,1,395,,M,0000000,0000000,500
200700000273,7,1,24,1400,1,2,1,2,1,469,HAMEAU GAILLARD,M,0000000,0000000,500
200700000274,7,1,2,1300,1,1,1,1,6,464,La Mauvelière - CD 302,M,0000000,0000000,500
200700000275,7,1,19,1745,3,1,1,1,2,573,,M,4909500,-148800,500
200700000276,7,1,14,1915,3,1,1,1,1,549,,M,4884400,-141800,500
200700000277,7,1,12,2300,3,1,1,1,2,365,,M,4894300,-148800,500
200700000278,7,1,19,1745,2,2,1,8,4,143,LA PLESSE,M,4888600,-152900,500
200700000279,7,1,28,1400,3,1,1,1,3,388,,M,4901300,-145800,500
200700000280,7,1,31,815,1,1,1,1,7,198,,M,0000000,0000000,500
200700000281,7,1,2,1745,3,1,1,8,6,625,,M,0000000,0000000,500
200700000282,7,1,14,1815,5,2,1,1,3,258,Rue de villeneuve,M,0000000,0000000,610
200700000283,7,1,11,2010,3,1,1,2,7,171,CD.13,M,0000000,0000000,610
200700000284,7,1,7,1900,3,1,1,2,6,124,Lieu-dit Sombreval,M,4863700,-049300,610
200700000285,7,1,21,1745,3,1,1,1,7,380,,M,4852700,-055300,610
200700000286,7,1,27,1445,1,1,1,1,5,348,,M,0000000,0000000,610
200700000287,7,1,14,230,3,1,1,2,6,437,CD 5,M,0000000,0000000,610
200700000288,7,1,14,530,3,1,1,1,7,079,Lieu dit les luptières,M,0000000,0000000,610
200700000289,7,1,1,1630,1,1,1,2,1,406,,M,4873600,0050200,610
200700000290,7,1,1,1830,3,1,1,2,2,050,,M,0000000,0000000,610
200700000291,7,1,14,1150,1,1,3,1,2,061,"""Les Yvorins""",M,0000000,0000000,610
200700000292,7,1,20,2055,3,1,2,1,3,247,918 intersection cd 291,M,0000000,0000000,610
200700000293,7,1,27,1200,1,1,1,1,3,046,le grand Boulay,M,0000000,0000000,610
200700000294,7,1,27,2045,3,1,1,1,7,395,,M,0000000,0000000,610
200700000295,7,1,9,730,3,2,1,2,6,204,5 rue des ponts,M,0000000,0000000,440
200700000296,7,1,5,110,5,1,1,1,3,026,section CD 723 et CD 337,M,0000000,0000000,440
200700000297,7,1,23,1030,1,2,1,1,2,026,RUE JEAN ROUXEL,M,4730300,-150500,440
200700000298,7,1,25,1045,1,1,1,1,6,014,,M,4710000,-153100,440
200700000299,7,1,9,715,5,2,1,2,2,003,Avenue du Pont de Biais,M,4737300,-118000,440
200700000300,7,1,25,2045,3,1,1,1,6,004,,M,4738200,-112100,440
200700000301,7,1,26,2315,3,1,1,8,6,213,,M,4739800,-102600,440
200700000302,7,1,27,330,3,1,1,8,6,096,lieu dit la CHEPERIE,M,4743900,-123900,440
200700000303,7,1,30,315,5,2,1,1,6,003,129 rue de Chateaubriant,M,0000000,0000000,440
200700000304,7,1,5,2045,3,1,1,2,6,169,,M,0000000,0000000,440
200700000305,7,1,20,2030,3,1,1,2,6,212,,M,0000000,0000000,440
200700000306,7,1,1,1745,5,2,1,2,6,107,Le Boulay,M,4743400,-133400,440
200700000307,7,1,14,715,3,1,1,1,6,054,,M,4766900,-135200,440
200700000308,7,1,20,1345,1,2,1,4,6,200,1 rue de la Fontaine,M,4781800,-146900,440
200700000309,7,1,10,1715,1,1,1,1,3,044,,M,0000000,0000000,440
200700000310,7,1,11,1730,1,1,1,6,6,067,,M,4762200,-185800,440
200700000311,7,1,6,1515,1,1,1,2,4,179,,M,4735500,-141900,440
200700000312,7,1,16,945,1,1,1,1,6,179,,M,0000000,0000000,440
200700000313,7,1,29,1230,1,1,1,1,2,113,,M,4760700,-156100,440
200700000314,7,1,10,715,3,1,3,2,2,039,,M,4719300,-182400,440
200700000315,7,1,25,1630,1,2,1,7,6,126,rue de préfailles,M,0000000,0000000,440
200700000316,7,1,10,1045,1,2,6,8,3,211,,M,0000000,0000000,440
200700000317,7,1,27,700,3,2,1,1,1,069,rue du ber,M,4730200,-241600,440
200700000318,7,1,27,1900,2,1,1,1,6,211,CD 92 LIEU DIT Kérignon,M,0000000,0000000,440
200700000319,7,1,12,1900,3,1,1,1,5,139,,M,0000000,0000000,440
200700000320,7,1,13,1645,1,1,1,2,3,161,,M,0000000,0000000,440
200700000321,7,1,20,2115,3,1,1,8,6,194,,M,0000000,0000000,440
200700000322,7,1,28,915,1,2,1,1,1,158,RUE DE NANTES,M,4728200,-178000,440
200700000323,7,1,21,1500,1,1,1,1,1,025,,M,0000000,0000000,440
200700000324,7,1,10,730,2,1,1,1,1,278,,M,0000000,0000000,490
200700000325,7,1,13,2015,3,1,1,8,3,194,,M,4745500,-026300,490
