Num_Acc,senc,catv,occutc,obs,obsm,choc,manv,num_veh
200700000197,0,07,000,00,2,5,15,A01
200700000197,0,02,000,00,2,1,01,B02
200700000198,0,10,000,00,2,1,01,A01
200700000198,0,30,000,00,2,7,19,B02
200700000199,0,07,000,00,1,3,01,A01
200700000200,0,07,000,00,2,3,01,A01
200700000200,0,30,000,00,2,8,01,B02
200700000201,0,07,000,06,0,8,14,A01
200700000202,0,07,000,00,2,3,01,A01
200700000202,0,33,000,00,2,1,01,B02
200700000203,0,07,000,08,0,3,01,A01
200700000204,0,07,000,00,2,3,01,A01
200700000204,0,02,000,00,2,8,01,B02
200700000205,0,07,000,00,1,2,01,A01
200700000206,0,02,000,00,1,1,01,A01
200700000207,0,07,000,02,0,7,01,A01
200700000208,0,07,000,00,2,1,13,A01
200700000208,0,10,000,00,0,1,01,B02
200700000209,0,07,000,10,0,2,01,A01
200700000210,0,07,000,02,0,3,06,A01
200700000211,0,38,000,00,9,2,02,A01
200700000211,0,01,000,00,0,4,00,B02
200700000212,0,30,000,00,2,1,13,A01
200700000212,0,07,000,00,2,3,01,B02
200700000213,0,10,000,00,2,7,19,A01
200700000213,0,02,000,00,2,1,01,B02
200700000214,0,10,000,00,1,3,01,A01
200700000215,0,02,000,00,2,8,13,A01
200700000215,0,07,000,00,2,3,01,B02
200700000216,0,07,000,00,9,7,15,A01
200700000216,0,99,000,00,2,1,01,B02
200700000217,0,07,000,00,1,3,01,A01
200700000218,0,33,000,00,2,1,01,A01
200700000218,0,33,000,00,2,1,01,B02
200700000218,0,07,000,00,2,8,19,C03
200700000219,0,07,000,00,2,3,01,A01
200700000219,0,07,000,00,2,3,01,B02
200700000220,0,30,000,00,2,7,01,A01
200700000220,0,21,000,00,2,1,15,B02
200700000221,0,10,000,01,0,1,02,A01
200700000222,0,07,000,00,2,8,15,A01
200700000222,0,07,000,00,2,1,01,B02
200700000223,0,07,000,00,2,8,10,A01
200700000223,0,17,000,00,2,2,01,B02
200700000224,0,07,000,02,0,1,13,A01
200700000225,0,07,000,00,2,1,17,A01
200700000225,0,07,000,00,2,2,01,B02
200700000226,0,07,000,00,1,1,01,A01
200700000227,0,07,000,13,0,3,13,A01
200700000228,0,07,000,00,2,2,01,A01
200700000228,0,02,000,00,2,6,13,B02
200700000229,0,07,000,13,0,3,13,A01
200700000230,0,07,000,00,2,2,13,A01
200700000230,0,07,000,00,2,1,01,B02
200700000231,0,07,000,13,0,2,01,A01
200700000232,0,07,000,00,2,2,01,B02
200700000232,0,07,000,00,2,8,19,A01
200700000233,0,07,000,13,0,2,00,A01
200700000234,0,07,000,00,1,2,01,A01
200700000235,0,30,000,06,0,1,23,A01
200700000236,0,30,000,00,0,0,00,A01
200700000237,0,07,000,02,0,1,01,A01
200700000238,0,07,000,00,2,7,13,A01
200700000238,0,07,000,00,2,1,01,B02
200700000239,0,07,000,00,1,2,01,A01
200700000240,0,07,000,00,0,3,15,A01
200700000240,0,33,000,00,0,0,01,B02
200700000241,0,07,000,10,0,8,14,A01
200700000242,0,07,000,00,2,8,19,A01
200700000242,0,07,000,00,2,3,21,B02
200700000243,0,10,000,00,9,1,01,A01
200700000243,0,01,000,00,2,7,15,B02
200700000244,0,07,000,03,0,2,01,A01
200700000245,0,07,000,00,2,1,01,A01
200700000245,0,07,000,00,2,4,01,B02
200700000245,0,07,000,00,2,4,01,C03
200700000246,0,07,000,00,0,4,01,A01
200700000246,0,07,000,00,2,1,01,B02
200700000246,0,07,000,00,2,1,01,C03
200700000246,0,07,000,00,2,1,01,D04
200700000247,0,07,000,00,2,4,02,A01
200700000247,0,07,000,00,2,1,02,B02
200700000248,0,07,000,00,0,6,15,A01
200700000248,0,33,000,00,2,1,17,B02
200700000249,0,33,000,00,2,7,01,A01
200700000249,0,07,000,00,2,1,19,B02
200700000250,0,07,000,08,0,1,00,A01
200700000251,0,07,000,00,2,7,15,A01
200700000251,0,02,000,00,2,1,01,B02
200700000252,0,07,000,00,2,1,17,A01
200700000252,0,07,000,00,2,1,01,B02
200700000253,0,31,000,00,0,0,00,A01
200700000254,0,07,000,00,0,0,02,A01
200700000254,0,07,000,00,2,3,02,B02
200700000255,0,10,000,00,0,1,02,A01
200700000255,0,10,000,00,0,4,02,B02
200700000256,0,07,000,00,1,1,15,A01
200700000257,0,07,000,00,1,3,13,A01
200700000258,0,07,000,13,0,9,01,A01
200700000259,0,07,000,12,0,2,01,A01
200700000260,0,07,000,00,2,1,17,A01
200700000260,0,07,000,00,2,1,01,B02
200700000261,0,07,000,00,2,1,01,B02
200700000261,0,07,000,00,2,8,19,A01
200700000262,0,07,000,00,1,6,01,A01
200700000263,0,14,000,00,2,2,11,A01
200700000263,0,01,000,00,2,8,11,B02
200700000264,0,02,000,00,2,7,15,A01
200700000264,0,07,000,00,2,2,19,B02
200700000265,0,07,000,00,0,1,01,A01
200700000266,0,07,000,02,0,3,13,A01
200700000267,0,07,000,13,0,0,01,A01
200700000268,0,07,000,00,2,4,15,A01
200700000268,0,07,000,00,0,1,01,B02
200700000269,0,07,000,00,2,3,15,A01
200700000269,0,02,000,00,2,1,01,B02
200700000270,0,07,000,00,0,8,00,A01
200700000270,0,07,000,00,2,1,01,B02
200700000271,0,07,000,01,2,9,01,A01
200700000271,0,07,000,00,0,7,23,B02
200700000271,0,07,000,00,2,1,01,C03
200700000272,0,07,000,00,0,0,15,A01
200700000272,0,07,000,00,2,1,17,B02
200700000273,0,07,000,00,2,1,01,A01
200700000273,0,07,000,00,2,1,01,B02
200700000274,0,21,000,13,0,3,01,A01
200700000275,0,07,000,00,2,7,01,A01
200700000275,0,07,000,00,0,6,23,B02
200700000276,0,07,000,00,2,1,13,A01
200700000276,0,07,000,00,2,3,01,B02
200700000277,0,07,000,00,2,1,17,A01
200700000277,0,07,000,00,0,3,15,B02
200700000278,0,10,000,00,0,4,23,A01
200700000278,0,07,000,00,0,4,23,B02
200700000278,0,10,000,00,2,2,02,C03
200700000278,0,10,000,00,2,1,02,D04
200700000279,0,33,000,00,2,1,00,A01
200700000279,0,07,000,00,2,8,19,B02
200700000280,0,10,000,13,0,1,13,A01
200700000281,0,07,000,00,5,1,01,A01
200700000282,0,02,000,00,2,2,17,A01
200700000282,0,02,000,00,2,8,10,B02
200700000283,0,07,000,00,0,9,01,A01
200700000284,0,07,000,02,0,1,01,A01
200700000285,0,07,000,02,0,6,13,A01
200700000286,0,07,000,00,2,4,02,A01
200700000286,0,07,000,00,2,1,02,B02
200700000286,0,07,000,00,2,8,02,C03
200700000286,0,07,000,00,2,1,01,D04
200700000287,0,07,000,06,0,1,01,A01
200700000288,0,07,000,02,0,1,00,A01
200700000289,0,07,000,00,2,2,13,A01
200700000289,0,07,000,00,2,3,01,B02
200700000290,0,07,000,00,2,2,02,A01
200700000290,0,01,000,00,0,4,01,B02
200700000291,0,33,000,00,2,1,01,A01
200700000291,0,07,000,00,2,4,01,B02
200700000292,0,10,000,00,2,1,01,A01
200700000292,0,07,000,00,2,8,19,B02
200700000293,0,07,000,00,2,7,17,A01
200700000293,0,07,000,02,2,8,01,B02
200700000294,0,10,000,13,0,3,02,A01
200700000295,0,07,000,00,1,2,01,A01
200700000296,0,02,000,00,2,2,15,A01
200700000296,0,15,000,00,2,3,00,B02
200700000297,0,07,000,00,0,0,02,A01
200700000297,0,31,000,13,0,1,21,B02
200700000298,0,07,000,06,0,1,01,A01
200700000299,0,07,000,00,2,4,23,A01
200700000299,0,02,000,14,0,1,01,B02
200700000300,0,07,000,02,0,7,01,A01
200700000301,0,07,000,02,0,1,01,A01
200700000302,0,07,000,02,0,1,01,A01
200700000303,0,30,000,08,0,1,00,A01
200700000304,0,07,000,08,0,8,01,A01
200700000305,0,07,000,00,1,1,01,A01
200700000306,0,07,000,06,0,1,01,A01
200700000307,0,33,000,07,0,1,01,A01
200700000308,0,07,000,06,0,1,01,A01
200700000309,0,07,000,00,2,1,01,A01
200700000309,0,07,000,00,2,8,19,B02
200700000310,0,07,000,02,0,2,01,A01
200700000311,0,07,000,00,0,1,00,A01
200700000311,0,07,000,00,0,4,00,B02
200700000311,0,07,000,00,0,2,00,C03
200700000312,0,30,000,01,0,2,01,A01
200700000313,0,10,000,00,2,1,01,A01
200700000313,0,07,000,00,2,4,15,B02
200700000314,0,07,000,00,2,1,01,B02
200700000314,0,15,000,00,2,5,19,A01
200700000315,0,07,000,00,1,1,00,A01
200700000316,0,07,000,00,2,8,01,A01
200700000316,0,01,000,00,2,7,01,B02
200700000317,0,07,000,00,2,3,01,A01
200700000317,0,07,000,00,2,3,01,B02
200700000318,0,07,000,00,0,0,00,A01
200700000318,0,07,000,00,2,1,01,B02
200700000319,0,07,000,00,2,3,01,A01
200700000319,0,10,000,00,2,3,17,B02
200700000319,0,01,000,00,0,0,01,C03
200700000320,0,07,000,00,2,2,19,A01
200700000320,0,33,000,00,2,1,01,B02
200700000321,0,07,000,02,0,1,01,A01
200700000322,0,07,000,00,9,3,15,A01
200700000322,0,01,000,00,2,1,01,B02
200700000323,0,30,000,00,2,1,05,A01
200700000323,0,07,000,00,2,1,01,B02
200700000324,0,30,000,01,0,1,00,A01
200700000324,0,07,000,00,0,4,23,B02
200700000325,0,33,000,00,2,1,02,A01
200700000325,0,07,000,00,2,2,19,B02
200700000326,0,07,000,12,0,7,14,A01
200700000327,0,07,000,00,2,7,19,A01
200700000327,0,07,000,00,2,1,01,B02
200700000328,0,07,000,00,2,8,00,A01
200700000329,0,07,000,00,2,3,01,A01
200700000329,0,02,000,00,2,2,01,B02
200700000330,0,07,000,00,2,1,01,A01
200700000330,0,07,000,00,2,4,23,B02
200700000331,0,07,000,01,0,2,01,A01
200700000331,0,07,000,01,0,8,24,B02
200700000332,0,32,000,00,2,1,01,A01
200700000332,0,07,000,00,0,8,19,B02
200700000333,0,07,000,00,2,1,01,A01
200700000333,0,07,000,00,0,7,19,B02
200700000334,0,07,000,14,0,3,01,A01
200700000334,0,01,000,00,0,4,23,B02
200700000335,0,07,000,00,2,3,01,A01
200700000335,0,07,000,00,2,3,01,B02
200700000336,0,07,000,00,1,3,01,A01
200700000337,0,07,000,00,1,3,19,A01
200700000338,0,07,000,00,0,0,13,A01
200700000339,0,07,000,08,0,1,01,A01
200700000340,0,07,000,13,0,2,01,A01
200700000341,0,10,000,02,0,1,01,A01
200700000342,0,07,000,00,2,3,15,A01
200700000342,0,30,000,00,0,8,01,B02
200700000343,0,07,000,01,0,2,01,A01
200700000343,0,07,000,00,0,4,24,B02
200700000344,0,07,000,00,2,3,00,A01
200700000344,0,02,000,00,2,1,00,B02
200700000345,0,07,000,00,2,3,10,A01
200700000345,0,07,000,00,2,2,02,B02
200700000346,0,07,000,00,2,1,15,A01
200700000346,0,07,000,00,2,3,01,B02
200700000347,0,07,000,00,1,1,15,A01
200700000348,0,07,000,00,2,2,02,A01
200700000348,0,02,000,00,2,6,02,B02
200700000349,0,07,000,00,2,1,17,A01
200700000349,0,10,000,00,2,3,01,B02
200700000350,0,07,000,00,2,1,01,A01
200700000350,0,10,000,00,0,8,19,B02
200700000351,0,07,000,00,1,3,01,A01
200700000352,0,07,000,00,6,1,00,A01
200700000352,0,07,000,00,2,1,00,B02
200700000353,0,02,000,00,2,3,19,B02
200700000353,0,07,000,00,2,2,01,A01
200700000354,0,07,000,00,0,6,02,A01
200700000354,0,17,000,00,2,1,02,B02
200700000354,0,33,000,00,2,1,02,C03
200700000355,0,03,000,00,0,2,19,A01
200700000355,0,30,000,00,2,1,01,B02
200700000356,0,07,000,00,2,7,15,A01
200700000356,0,01,000,00,2,1,01,B02
200700000357,0,02,000,00,2,1,01,A01
200700000357,0,07,000,00,2,1,01,B02
200700000358,0,30,000,01,0,1,01,A01
200700000358,0,07,000,00,0,6,00,B02
200700000359,0,07,000,00,2,3,13,A01
200700000359,0,07,000,00,2,3,01,B02
200700000360,0,07,000,00,2,2,17,A01
200700000360,0,01,000,00,0,4,01,B02
200700000361,0,07,000,00,0,0,23,A01
200700000361,0,15,000,00,2,4,23,B02
200700000361,0,07,000,00,2,4,01,C03
200700000361,0,07,000,00,2,1,01,D04
200700000361,0,07,000,00,2,1,01,E05
200700000362,0,07,000,00,2,2,01,B02
200700000362,0,01,000,00,2,8,13,A01
200700000363,0,07,000,00,2,2,15,A01
200700000363,0,02,000,00,2,1,01,B02
200700000364,0,07,000,00,5,1,01,A01
200700000365,0,07,000,00,1,1,01,A01
200700000366,0,07,000,00,2,1,01,A01
200700000366,0,07,000,00,2,3,01,B02
200700000367,0,07,000,00,2,1,15,A01
200700000367,0,02,000,00,2,1,01,B02
200700000368,0,14,000,00,2,1,01,A01
200700000368,0,14,000,00,2,8,15,B02
200700000369,0,07,000,00,0,0,20,A01
200700000369,0,02,000,00,0,8,01,B02
200700000369,0,10,000,01,0,4,00,C03
200700000370,0,01,000,00,2,4,01,A01
200700000370,0,07,000,00,2,1,19,B02
200700000371,0,07,000,00,2,3,13,A01
200700000371,0,07,000,00,2,3,01,B02
200700000372,0,07,000,01,0,2,14,A01
200700000373,0,07,000,00,2,1,01,A01
200700000373,0,07,000,00,2,3,01,B02
200700000374,0,07,000,00,1,3,01,A01
200700000375,0,07,000,00,0,1,15,A01
200700000375,0,02,000,00,0,7,01,B02
200700000376,0,30,000,00,2,1,05,A01
200700000376,0,07,000,00,2,1,01,B02
200700000377,0,07,000,00,2,8,13,A01
